HRU_ID,2012,2013,2014,2015,2016
295,11,-999,-999,-999,-999
495,-999,-999,-999,-999,-999
297,2,2,2,2,2
296,2,2,2,2,2
1094,2,2,2,2,2
298,2,2,2,2,2
1096,16,-999,-999,-999,-999
1095,16,-999,-999,-999,-999
1098,2,2,2,2,2
1097,2,2,2,2,2
1100,2,2,2,2,2
1099,2,2,2,2,2
1472,5,5,5,5,5
1428,2,2,2,2,2
103,16,-999,-999,-999,-999
102,16,-999,-999,-999,-999
105,16,-999,-999,-999,-999
104,16,-999,-999,-999,-999
459,52,52,52,52,52
3308,2,2,2,2,2
1464,5,5,5,5,5
1463,5,5,5,5,5
1466,2,2,2,2,2
1465,5,5,5,5,5
1468,15,-999,-999,-999,-999
499,15,-999,-999,-999,-999
1470,2,2,2,2,2
1469,5,5,5,5,5
498,5,5,5,5,5
2916,2,2,2,2,2
820,11,-999,-999,-999,-999
819,15,-999,-999,-999,-999
818,15,-999,-999,-999,-999
1424,16,-999,-999,-999,-999
816,5,5,5,5,5
815,2,2,2,2,2
814,2,2,2,2,2
813,2,2,2,2,2
812,2,2,2,2,2
1423,2,2,2,2,2
3303,2,2,2,2,2
1607,2,2,2,2,2
3302,2,2,2,2,2
2514,2,2,2,2,2
1186,11,-999,-999,-999,-999
1220,11,-999,-999,-999,-999
1301,16,-999,-999,-999,-999
3268,2,2,2,2,2
1185,11,-999,-999,-999,-999
935,28,19,28,19,28
1261,16,-999,-999,-999,-999
2811,16,-999,-999,-999,-999
1184,11,-999,-999,-999,-999
1994,16,-999,-999,-999,-999
1262,16,-999,-999,-999,-999
1313,16,-999,-999,-999,-999
1183,11,-999,-999,-999,-999
3295,16,-999,-999,-999,-999
1569,16,-999,-999,-999,-999
1570,16,-999,-999,-999,-999
1567,16,-999,-999,-999,-999
1568,16,-999,-999,-999,-999
1565,52,52,52,52,52
1316,16,-999,-999,-999,-999
1190,5,5,5,5,5
3296,2,2,2,2,2
1566,16,-999,-999,-999,-999
1563,16,-999,-999,-999,-999
1564,16,-999,-999,-999,-999
647,2,2,2,2,2
648,5,5,5,5,5
1315,16,-999,-999,-999,-999
1189,11,-999,-999,-999,-999
3297,2,2,2,2,2
407,5,5,5,5,5
2452,2,2,2,2,2
731,2,2,2,2,2
2451,2,2,2,2,2
732,2,2,2,2,2
2458,2,2,2,2,2
733,2,2,2,2,2
2457,2,2,2,2,2
734,2,2,2,2,2
641,16,-999,-999,-999,-999
1188,11,-999,-999,-999,-999
735,2,2,2,2,2
400,15,-999,-999,-999,-999
642,2,2,2,2,2
85,11,-999,-999,-999,-999
86,11,-999,-999,-999,-999
2071,2,2,2,2,2
87,5,5,5,5,5
739,16,-999,-999,-999,-999
2953,2,2,2,2,2
1303,16,-999,-999,-999,-999
1187,11,-999,-999,-999,-999
740,2,2,2,2,2
401,11,-999,-999,-999,-999
2675,2,2,2,2,2
2421,2,2,2,2,2
389,16,-999,-999,-999,-999
2013,16,-999,-999,-999,-999
2014,16,-999,-999,-999,-999
2011,16,-999,-999,-999,-999
2012,16,-999,-999,-999,-999
2017,16,-999,-999,-999,-999
2018,16,-999,-999,-999,-999
2015,16,-999,-999,-999,-999
2016,16,-999,-999,-999,-999
2019,16,-999,-999,-999,-999
2020,16,-999,-999,-999,-999
2537,2,2,2,2,2
3300,2,2,2,2,2
388,28,19,28,19,28
1440,5,5,5,5,5
2157,2,2,2,2,2
2158,15,-999,-999,-999,-999
2155,2,2,2,2,2
2156,2,2,2,2,2
2153,2,2,2,2,2
2154,2,2,2,2,2
2151,16,-999,-999,-999,-999
2152,2,2,2,2,2
2003,16,-999,-999,-999,-999
2159,2,2,2,2,2
2160,2,2,2,2,2
1947,16,-999,-999,-999,-999
1948,16,-999,-999,-999,-999
1945,16,-999,-999,-999,-999
1946,16,-999,-999,-999,-999
1943,16,-999,-999,-999,-999
1944,16,-999,-999,-999,-999
1941,16,-999,-999,-999,-999
1942,16,-999,-999,-999,-999
3239,2,2,2,2,2
3385,2,2,2,2,2
1949,16,-999,-999,-999,-999
1501,28,19,28,19,28
846,16,-999,-999,-999,-999
3445,52,52,52,52,52
3410,28,19,28,19,28
3411,19,52,4,27,4
3408,5,5,5,5,5
3409,19,28,19,28,19
3406,5,5,5,5,5
3407,52,52,52,52,19
3404,2,2,2,2,2
3405,16,-999,-999,-999,-999
3402,5,5,5,5,5
3403,2,2,2,2,2
2615,16,-999,-999,-999,-999
2616,2,2,2,2,2
2617,16,-999,-999,-999,-999
2618,16,-999,-999,-999,-999
2611,16,-999,-999,-999,-999
2612,16,-999,-999,-999,-999
2613,2,2,2,2,2
2614,2,2,2,2,2
2619,16,-999,-999,-999,-999
3241,2,2,2,2,2
847,5,5,5,5,5
629,16,-999,-999,-999,-999
630,16,-999,-999,-999,-999
1253,16,-999,-999,-999,-999
3240,2,2,2,2,2
1259,16,-999,-999,-999,-999
1260,16,-999,-999,-999,-999
1257,16,-999,-999,-999,-999
1258,16,-999,-999,-999,-999
2395,2,2,2,2,2
622,2,2,2,2,2
2081,2,2,2,2,2
2082,2,2,2,2,2
625,16,-999,-999,-999,-999
626,16,-999,-999,-999,-999
627,16,-999,-999,-999,-999
628,16,-999,-999,-999,-999
2424,2,2,2,2,2
2639,2,2,2,2,2
2640,2,2,2,2,2
2633,2,2,2,2,2
2634,2,2,2,2,2
2631,2,2,2,2,2
2632,2,2,2,2,2
2637,2,2,2,2,2
2638,2,2,2,2,2
2635,2,2,2,2,2
2636,16,-999,-999,-999,-999
3433,5,5,5,5,5
1661,16,-999,-999,-999,-999
1662,2,2,2,2,2
1659,2,2,2,2,2
1660,2,2,2,2,2
1657,2,2,2,2,2
1658,2,2,2,2,2
1655,2,2,2,2,2
1656,2,2,2,2,2
1653,2,2,2,2,2
1654,2,2,2,2,2
3094,2,2,2,2,2
3063,2,2,2,2,2
3064,2,2,2,2,2
3065,2,2,2,2,2
3098,2,2,2,2,2
3099,19,4,19,63,73
3068,2,2,2,2,2
3069,2,2,2,2,2
3070,2,2,2,2,2
2134,2,2,2,2,2
841,28,19,19,19,19
3101,2,2,2,2,2
3436,19,28,19,28,19
1799,11,-999,-999,-999,-999
1800,16,-999,-999,-999,-999
1797,52,52,52,52,52
1798,28,19,28,19,28
1795,16,-999,-999,-999,-999
1796,16,-999,-999,-999,-999
68,11,-999,-999,-999,-999
69,11,-999,-999,-999,-999
66,11,-999,-999,-999,-999
67,11,-999,-999,-999,-999
64,11,-999,-999,-999,-999
3438,52,52,52,52,52
62,11,-999,-999,-999,-999
63,11,-999,-999,-999,-999
382,5,5,5,5,5
61,8,-999,-999,-999,-999
2281,2,2,2,2,2
2282,2,2,2,2,2
2283,2,2,2,2,2
2284,2,2,2,2,2
2285,2,2,2,2,2
2286,2,2,2,2,2
2287,2,2,2,2,2
2288,2,2,2,2,2
2289,15,-999,-999,-999,-999
2290,2,2,2,2,2
1041,16,-999,-999,-999,-999
1042,2,2,2,2,2
1047,2,2,2,2,2
1048,2,2,2,2,2
1045,2,2,2,2,2
1046,2,2,2,2,2
1434,2,2,2,2,2
1732,2,2,2,2,2
381,5,5,5,5,5
1215,11,-999,-999,-999,-999
3318,2,2,2,2,2
3319,2,2,2,2,2
3316,2,2,2,2,2
1460,2,2,2,2,2
3314,2,2,2,2,2
3315,2,2,2,2,2
1455,2,2,2,2,2
3313,2,2,2,2,2
991,2,2,2,2,2
992,16,-999,-999,-999,-999
993,16,-999,-999,-999,-999
994,16,-999,-999,-999,-999
995,2,2,2,2,2
996,2,2,2,2,2
997,2,2,2,2,2
998,2,2,2,2,2
519,2,2,2,2,2
3261,19,63,19,19,63
1091,5,5,5,5,5
1092,5,5,5,5,5
286,15,-999,-999,-999,-999
287,-999,-999,-999,-999,-999
284,16,-999,-999,-999,-999
1409,16,-999,-999,-999,-999
1085,16,-999,-999,-999,-999
1086,5,5,5,5,5
288,11,-999,-999,-999,-999
289,4,5,5,5,5
1089,5,5,5,5,5
950,19,19,19,19,19
1087,5,5,5,5,5
1088,5,5,5,5,5
112,15,-999,-999,-999,-999
441,2,2,2,2,2
110,16,-999,-999,-999,-999
1719,5,5,5,5,5
444,15,-999,-999,-999,-999
445,5,5,5,5,5
446,15,-999,-999,-999,-999
447,11,-999,-999,-999,-999
448,28,19,28,19,28
329,8,-999,-999,-999,-999
118,16,-999,-999,-999,-999
119,16,-999,-999,-999,-999
1479,11,-999,-999,-999,-999
1480,5,5,5,5,5
520,2,2,2,2,2
328,28,19,28,19,28
801,2,2,2,2,2
802,2,2,2,2,2
803,2,2,2,2,2
804,2,2,2,2,2
805,16,-999,-999,-999,-999
1404,2,2,2,2,2
807,2,2,2,2,2
808,52,52,52,52,52
809,2,2,2,2,2
810,5,5,5,5,5
1247,16,-999,-999,-999,-999
1715,5,5,5,5,5
325,5,5,5,5,5
3252,2,2,2,2,2
418,52,52,52,52,52
330,11,-999,-999,-999,-999
941,16,-999,-999,-999,-999
321,28,28,28,28,28
320,-999,-999,-999,-999,-999
323,5,5,5,5,5
3258,15,-999,-999,-999,-999
1061,11,-999,-999,-999,-999
1062,5,5,5,5,5
1063,5,5,5,5,5
1064,11,-999,-999,-999,-999
515,2,2,2,2,2
1065,5,5,5,5,5
1066,5,5,5,5,5
1252,16,-999,-999,-999,-999
1067,5,5,5,5,5
1068,5,5,5,5,5
516,2,2,2,2,2
168,16,-999,-999,-999,-999
2273,16,-999,-999,-999,-999
2364,2,2,2,2,2
2539,2,2,2,2,2
517,2,2,2,2,2
2714,15,-999,-999,-999,-999
511,5,5,5,5,5
2963,2,2,2,2,2
2716,5,5,5,5,5
512,5,5,5,5,5
2777,16,-999,-999,-999,-999
2962,2,2,2,2,2
2776,15,-999,-999,-999,-999
513,5,5,5,5,5
2779,16,-999,-999,-999,-999
1605,2,2,2,2,2
1910,16,-999,-999,-999,-999
2773,16,-999,-999,-999,-999
2772,16,-999,-999,-999,-999
2008,16,-999,-999,-999,-999
2007,16,-999,-999,-999,-999
2006,16,-999,-999,-999,-999
2005,16,-999,-999,-999,-999
2004,16,-999,-999,-999,-999
2775,16,-999,-999,-999,-999
2002,16,-999,-999,-999,-999
2001,16,-999,-999,-999,-999
514,2,2,2,2,2
2774,16,-999,-999,-999,-999
2010,16,-999,-999,-999,-999
2009,16,-999,-999,-999,-999
1233,16,-999,-999,-999,-999
2735,16,-999,-999,-999,-999
1235,16,-999,-999,-999,-999
2719,15,-999,-999,-999,-999
3310,2,2,2,2,2
1237,16,-999,-999,-999,-999
2739,16,-999,-999,-999,-999
1239,16,-999,-999,-999,-999
1240,16,-999,-999,-999,-999
138,16,-999,-999,-999,-999
3309,2,2,2,2,2
1104,5,5,5,5,5
2765,16,-999,-999,-999,-999
2764,16,-999,-999,-999,-999
2763,16,-999,-999,-999,-999
2762,15,-999,-999,-999,-999
2769,16,-999,-999,-999,-999
2768,16,-999,-999,-999,-999
2767,5,5,5,5,5
2766,2,2,2,2,2
2771,16,-999,-999,-999,-999
2770,16,-999,-999,-999,-999
1227,15,-999,-999,-999,-999
2721,15,-999,-999,-999,-999
3375,2,2,2,2,2
3374,2,2,2,2,2
2925,2,2,2,2,2
2924,2,2,2,2,2
2927,15,-999,-999,-999,-999
3378,19,19,19,19,19
3377,5,5,5,5,5
3376,2,2,2,2,2
2931,16,-999,-999,-999,-999
2930,2,2,2,2,2
3381,2,2,2,2,2
3380,16,-999,-999,-999,-999
1214,15,-999,-999,-999,-999
130,16,-999,-999,-999,-999
131,16,-999,-999,-999,-999
988,28,19,28,19,28
1217,11,-999,-999,-999,-999
3307,2,2,2,2,2
1578,16,-999,-999,-999,-999
1577,16,-999,-999,-999,-999
1580,2,2,2,2,2
1579,2,2,2,2,2
660,2,2,2,2,2
1573,16,-999,-999,-999,-999
2060,16,-999,-999,-999,-999
2059,16,-999,-999,-999,-999
2058,16,-999,-999,-999,-999
2057,16,-999,-999,-999,-999
2056,16,-999,-999,-999,-999
2055,16,-999,-999,-999,-999
2054,16,-999,-999,-999,-999
2053,16,-999,-999,-999,-999
2052,16,-999,-999,-999,-999
2051,16,-999,-999,-999,-999
1142,8,-999,-999,-999,-999
137,16,-999,-999,-999,-999
1429,2,2,2,2,2
1626,2,2,2,2,2
1625,28,19,19,19,19
1624,28,19,19,28,19
1623,28,19,19,19,19
1630,2,2,2,2,2
1629,19,28,19,28,19
1628,2,2,2,2,2
1627,2,2,2,2,2
3228,2,2,2,2,2
1632,2,2,2,2,2
1631,2,2,2,2,2
852,28,19,19,19,19
784,5,5,5,5,5
3089,16,-999,-999,-999,-999
3088,19,63,19,63,63
3087,2,2,2,2,2
2189,2,2,2,2,2
3085,2,2,2,2,2
3084,5,5,5,5,5
3083,5,5,5,5,5
3082,5,5,5,5,5
2184,2,2,2,2,2
2183,2,2,2,2,2
2182,2,2,2,2,2
2181,2,2,2,2,2
2188,16,-999,-999,-999,-999
2187,16,-999,-999,-999,-999
2186,16,-999,-999,-999,-999
2185,2,2,2,2,2
53,8,-999,-999,-999,-999
52,8,-999,-999,-999,-999
51,8,-999,-999,-999,-999
50,8,-999,-999,-999,-999
57,8,-999,-999,-999,-999
56,8,-999,-999,-999,-999
55,8,-999,-999,-999,-999
3229,2,2,2,2,2
59,8,-999,-999,-999,-999
58,8,-999,-999,-999,-999
2296,16,-999,-999,-999,-999
2295,2,2,2,2,2
2298,2,2,2,2,2
2297,16,-999,-999,-999,-999
2292,2,2,2,2,2
2291,2,2,2,2,2
2294,16,-999,-999,-999,-999
2293,2,2,2,2,2
1078,2,2,2,2,2
1077,2,2,2,2,2
1076,2,2,2,2,2
1075,2,2,2,2,2
2300,16,-999,-999,-999,-999
2299,2,2,2,2,2
1072,2,2,2,2,2
1071,2,2,2,2,2
3351,2,2,2,2,2
3350,2,2,2,2,2
3226,2,2,2,2,2
3345,2,2,2,2,2
3344,43,43,73,52,52
3343,2,2,2,2,2
3342,2,2,2,2,2
3349,2,2,2,2,2
3348,2,2,2,2,2
3347,2,2,2,2,2
3346,2,2,2,2,2
2751,16,-999,-999,-999,-999
380,5,5,5,5,5
2743,5,5,5,5,5
2742,5,5,5,5,5
2745,16,-999,-999,-999,-999
2744,-999,-999,-999,-999,-999
2747,15,-999,-999,-999,-999
2746,15,-999,-999,-999,-999
2749,16,-999,-999,-999,-999
2748,16,-999,-999,-999,-999
3227,2,2,2,2,2
1122,8,-999,-999,-999,-999
1121,8,-999,-999,-999,-999
1120,8,-999,-999,-999,-999
1119,8,-999,-999,-999,-999
1118,8,-999,-999,-999,-999
1117,8,-999,-999,-999,-999
1116,8,-999,-999,-999,-999
1115,8,-999,-999,-999,-999
1114,16,-999,-999,-999,-999
1113,8,-999,-999,-999,-999
127,16,-999,-999,-999,-999
126,16,-999,-999,-999,-999
125,16,-999,-999,-999,-999
124,16,-999,-999,-999,-999
123,16,-999,-999,-999,-999
122,16,-999,-999,-999,-999
121,16,-999,-999,-999,-999
120,16,-999,-999,-999,-999
439,11,-999,-999,-999,-999
438,52,52,52,52,52
129,16,-999,-999,-999,-999
128,16,-999,-999,-999,-999
876,-999,-999,-999,-999,-999
875,-999,-999,-999,-999,-999
878,2,2,2,2,2
877,-999,-999,-999,-999,-999
872,-999,-999,-999,-999,-999
871,5,5,5,5,5
874,2,2,2,2,2
873,5,5,5,5,5
880,2,2,2,2,2
879,16,-999,-999,-999,-999
2398,2,2,2,2,2
1812,15,-999,-999,-999,-999
1811,15,-999,-999,-999,-999
848,15,-999,-999,-999,-999
1806,28,81,28,4,4
1805,5,5,5,5,5
1804,5,5,5,5,5
1803,16,-999,-999,-999,-999
1810,16,-999,-999,-999,-999
1809,16,-999,-999,-999,-999
1808,52,52,52,52,52
1807,15,-999,-999,-999,-999
855,28,19,19,19,19
3222,19,28,19,19,28
710,2,2,2,2,2
709,2,2,2,2,2
702,2,2,2,2,2
701,2,2,2,2,2
704,2,2,2,2,2
703,2,2,2,2,2
706,2,2,2,2,2
705,16,-999,-999,-999,-999
708,2,2,2,2,2
707,16,-999,-999,-999,-999
1950,16,-999,-999,-999,-999
2978,-999,-999,-999,-999,-999
2393,2,2,2,2,2
955,16,-999,-999,-999,-999
1818,16,-999,-999,-999,-999
2975,2,2,2,2,2
2974,2,2,2,2,2
504,2,2,2,2,2
2972,2,2,2,2,2
1277,16,-999,-999,-999,-999
2837,5,5,5,5,5
1816,16,-999,-999,-999,-999
2672,16,-999,-999,-999,-999
2671,2,2,2,2,2
503,2,2,2,2,2
2241,2,2,2,2,2
2981,16,-999,-999,-999,-999
1033,2,2,2,2,2
2980,2,2,2,2,2
3379,2,2,2,2,2
958,16,-999,-999,-999,-999
845,15,-999,-999,-999,-999
3156,16,-999,-999,-999,-999
348,2,2,2,2,2
2314,16,-999,-999,-999,-999
2109,15,-999,-999,-999,-999
1855,2,2,2,2,2
1666,2,2,2,2,2
1527,16,-999,-999,-999,-999
1093,2,2,2,2,2
952,16,-999,-999,-999,-999
1273,16,-999,-999,-999,-999
2313,2,2,2,2,2
2833,16,-999,-999,-999,-999
2620,2,2,2,2,2
1212,11,-999,-999,-999,-999
1853,16,-999,-999,-999,-999
1255,16,-999,-999,-999,-999
1256,16,-999,-999,-999,-999
2832,16,-999,-999,-999,-999
2089,2,2,2,2,2
1254,16,-999,-999,-999,-999
1211,11,-999,-999,-999,-999
2399,2,2,2,2,2
506,5,5,5,5,5
2400,2,2,2,2,2
1311,16,-999,-999,-999,-999
3171,2,2,2,2,2
3170,2,2,2,2,2
1032,2,2,2,2,2
621,16,-999,-999,-999,-999
2731,16,-999,-999,-999,-999
2396,2,2,2,2,2
505,2,2,2,2,2
3167,16,-999,-999,-999,-999
589,16,-999,-999,-999,-999
2391,2,2,2,2,2
2392,2,2,2,2,2
2756,16,-999,-999,-999,-999
2757,16,-999,-999,-999,-999
2758,16,-999,-999,-999,-999
2759,16,-999,-999,-999,-999
2752,16,-999,-999,-999,-999
2753,16,-999,-999,-999,-999
2754,15,-999,-999,-999,-999
2755,16,-999,-999,-999,-999
2394,2,2,2,2,2
2760,16,-999,-999,-999,-999
2761,16,-999,-999,-999,-999
3386,2,2,2,2,2
3387,2,2,2,2,2
3388,2,2,2,2,2
3389,2,2,2,2,2
2918,2,2,2,2,2
3383,2,2,2,2,2
3384,16,-999,-999,-999,-999
2917,2,2,2,2,2
2110,19,28,19,19,28
2920,2,2,2,2,2
2921,2,2,2,2,2
3390,19,4,19,63,19
3391,2,2,2,2,2
2409,2,2,2,2,2
1208,11,-999,-999,-999,-999
1999,16,-999,-999,-999,-999
2000,16,-999,-999,-999,-999
714,2,2,2,2,2
1991,16,-999,-999,-999,-999
1992,16,-999,-999,-999,-999
1993,16,-999,-999,-999,-999
1609,2,2,2,2,2
1995,16,-999,-999,-999,-999
1996,16,-999,-999,-999,-999
1997,16,-999,-999,-999,-999
1998,16,-999,-999,-999,-999
2061,16,-999,-999,-999,-999
2062,16,-999,-999,-999,-999
2063,16,-999,-999,-999,-999
2064,16,-999,-999,-999,-999
2065,16,-999,-999,-999,-999
2066,16,-999,-999,-999,-999
2067,16,-999,-999,-999,-999
2068,16,-999,-999,-999,-999
2069,16,-999,-999,-999,-999
2070,2,2,2,2,2
645,2,2,2,2,2
646,2,2,2,2,2
643,2,2,2,2,2
644,2,2,2,2,2
1571,16,-999,-999,-999,-999
1572,16,-999,-999,-999,-999
984,16,-999,-999,-999,-999
1637,17,-999,-999,-999,-999
1638,2,2,2,2,2
1639,2,2,2,2,2
1640,2,2,2,2,2
1633,2,2,2,2,2
1634,2,2,2,2,2
1635,2,2,2,2,2
1636,2,2,2,2,2
3072,16,-999,-999,-999,-999
3073,5,5,5,5,5
3074,16,-999,-999,-999,-999
3075,2,2,2,2,2
1641,2,2,2,2,2
1642,2,2,2,2,2
3078,16,-999,-999,-999,-999
3079,5,5,5,5,5
2179,2,2,2,2,2
2180,2,2,2,2,2
2175,2,2,2,2,2
2176,16,-999,-999,-999,-999
2177,16,-999,-999,-999,-999
2178,2,2,2,2,2
2171,15,-999,-999,-999,-999
2172,2,2,2,2,2
2173,2,2,2,2,2
2174,2,2,2,2,2
44,8,-999,-999,-999,-999
45,8,-999,-999,-999,-999
46,8,-999,-999,-999,-999
47,8,-999,-999,-999,-999
40,8,-999,-999,-999,-999
41,8,-999,-999,-999,-999
42,8,-999,-999,-999,-999
43,8,-999,-999,-999,-999
48,8,-999,-999,-999,-999
49,8,-999,-999,-999,-999
2307,2,2,2,2,2
2308,2,2,2,2,2
2305,16,-999,-999,-999,-999
2306,2,2,2,2,2
2303,2,2,2,2,2
2304,16,-999,-999,-999,-999
2301,2,2,2,2,2
2302,2,2,2,2,2
1069,5,5,5,5,5
1070,5,5,5,5,5
2309,2,2,2,2,2
2310,16,-999,-999,-999,-999
3340,5,5,5,5,5
3341,2,2,2,2,2
3336,2,2,2,2,2
3337,2,2,2,2,2
3338,2,2,2,2,2
3339,2,2,2,2,2
3332,2,2,2,2,2
3333,2,2,2,2,2
3334,2,2,2,2,2
3335,2,2,2,2,2
1241,16,-999,-999,-999,-999
3217,2,2,2,2,2
2740,2,2,2,2,2
2741,16,-999,-999,-999,-999
3216,2,2,2,2,2
2734,16,-999,-999,-999,-999
1234,16,-999,-999,-999,-999
2732,16,-999,-999,-999,-999
2733,16,-999,-999,-999,-999
2738,16,-999,-999,-999,-999
2683,10,-999,-999,-999,-999
2736,16,-999,-999,-999,-999
2737,16,-999,-999,-999,-999
1103,15,-999,-999,-999,-999
139,16,-999,-999,-999,-999
1105,5,5,5,5,5
1106,15,-999,-999,-999,-999
1107,5,5,5,5,5
1108,8,-999,-999,-999,-999
1109,8,-999,-999,-999,-999
1110,8,-999,-999,-999,-999
1111,8,-999,-999,-999,-999
1112,8,-999,-999,-999,-999
132,16,-999,-999,-999,-999
133,16,-999,-999,-999,-999
134,16,-999,-999,-999,-999
135,16,-999,-999,-999,-999
136,16,-999,-999,-999,-999
3212,16,-999,-999,-999,-999
426,11,-999,-999,-999,-999
427,5,5,5,5,5
424,5,5,5,5,5
425,5,5,5,5,5
422,15,-999,-999,-999,-999
423,11,-999,-999,-999,-999
420,2,2,2,2,2
421,15,-999,-999,-999,-999
2686,11,-999,-999,-999,-999
428,15,-999,-999,-999,-999
429,52,5,52,52,52
867,2,2,2,2,2
3062,2,2,2,2,2
865,2,2,2,2,2
866,-999,-999,-999,-999,-999
863,15,-999,-999,-999,-999
864,52,52,52,52,52
949,19,19,19,19,19
862,28,19,28,19,28
3461,2,2,2,2,2
869,5,5,5,5,5
870,-999,-999,-999,-999,-999
3218,2,2,2,2,2
1557,16,-999,-999,-999,-999
1821,19,28,19,28,19
1822,16,-999,-999,-999,-999
1817,16,-999,-999,-999,-999
3066,2,2,2,2,2
1819,11,-999,-999,-999,-999
1820,52,52,52,52,52
1813,15,-999,-999,-999,-999
1814,16,-999,-999,-999,-999
1815,16,-999,-999,-999,-999
3067,2,2,2,2,2
2402,2,2,2,2,2
3096,2,2,2,2,2
3097,2,2,2,2,2
3213,16,-999,-999,-999,-999
1218,11,-999,-999,-999,-999
3071,5,5,5,5,5
3100,5,5,5,5,5
2401,2,2,2,2,2
719,2,2,2,2,2
720,28,19,28,19,28
713,15,-999,-999,-999,-999
3061,2,2,2,2,2
711,2,2,2,2,2
712,16,-999,-999,-999,-999
717,2,2,2,2,2
718,16,-999,-999,-999,-999
715,2,2,2,2,2
716,2,2,2,2,2
2862,16,-999,-999,-999,-999
3457,-999,-999,-999,-999,-999
3456,43,43,73,52,52
2408,2,2,2,2,2
1382,2,2,2,2,2
3060,15,-999,-999,-999,-999
3215,16,-999,-999,-999,-999
2407,2,2,2,2,2
1742,15,-999,-999,-999,-999
2824,15,-999,-999,-999,-999
3214,16,-999,-999,-999,-999
1741,11,-999,-999,-999,-999
868,2,2,2,2,2
1740,52,52,52,52,19
1739,52,52,52,52,52
2406,2,2,2,2,2
944,16,-999,-999,-999,-999
3451,16,-999,-999,-999,-999
65,11,-999,-999,-999,-999
2825,16,-999,-999,-999,-999
999,2,2,2,2,2
60,8,-999,-999,-999,-999
2405,2,2,2,2,2
943,2,2,2,2,2
1802,11,-999,-999,-999,-999
966,16,-999,-999,-999,-999
2822,16,-999,-999,-999,-999
897,2,2,2,2,2
968,16,-999,-999,-999,-999
1050,2,2,2,2,2
942,16,-999,-999,-999,-999
343,19,28,19,28,19
961,16,-999,-999,-999,-999
2823,5,5,5,5,5
964,16,-999,-999,-999,-999
963,16,-999,-999,-999,-999
2455,2,2,2,2,2
1043,2,2,2,2,2
1044,2,2,2,2,2
1406,2,2,2,2,2
2828,16,-999,-999,-999,-999
518,2,2,2,2,2
970,16,-999,-999,-999,-999
3146,2,2,2,2,2
969,16,-999,-999,-999,-999
948,19,28,19,28,19
349,16,-999,-999,-999,-999
2454,2,2,2,2,2
899,2,2,2,2,2
2829,16,-999,-999,-999,-999
1040,2,2,2,2,2
861,16,-999,-999,-999,-999
3382,5,5,5,5,5
3086,2,2,2,2,2
947,19,28,19,28,19
2453,2,2,2,2,2
3053,5,5,5,5,5
2826,16,-999,-999,-999,-999
1039,2,2,2,2,2
946,19,19,19,19,19
1664,2,2,2,2,2
2891,15,-999,-999,-999,-999
1892,15,-999,-999,-999,-999
1891,15,-999,-999,-999,-999
1894,2,2,2,2,2
1893,2,2,2,2,2
1896,16,-999,-999,-999,-999
1895,2,2,2,2,2
1898,16,-999,-999,-999,-999
1897,16,-999,-999,-999,-999
1900,16,-999,-999,-999,-999
1899,16,-999,-999,-999,-999
3091,15,-999,-999,-999,-999
945,19,28,19,28,19
842,5,5,5,5,5
2949,15,-999,-999,-999,-999
2948,5,5,5,5,5
2947,15,-999,-999,-999,-999
2946,16,-999,-999,-999,-999
2945,15,-999,-999,-999,-999
2944,15,-999,-999,-999,-999
2943,15,-999,-999,-999,-999
1000,2,2,2,2,2
1459,2,2,2,2,2
1380,5,5,5,5,5
2950,2,2,2,2,2
3317,2,2,2,2,2
1990,16,-999,-999,-999,-999
1989,16,-999,-999,-999,-999
1986,16,-999,-999,-999,-999
1453,2,2,2,2,2
1988,16,-999,-999,-999,-999
1987,16,-999,-999,-999,-999
1982,16,-999,-999,-999,-999
1981,16,-999,-999,-999,-999
1984,16,-999,-999,-999,-999
1454,2,2,2,2,2
2116,2,2,2,2,2
2115,16,-999,-999,-999,-999
2118,2,2,2,2,2
2117,15,-999,-999,-999,-999
2112,15,-999,-999,-999,-999
2111,-999,-999,-999,-999,-999
2114,2,2,2,2,2
2113,2,2,2,2,2
680,2,2,2,2,2
1456,2,2,2,2,2
2120,15,-999,-999,-999,-999
2119,2,2,2,2,2
2450,2,2,2,2,2
2449,2,2,2,2,2
2839,16,-999,-999,-999,-999
2861,16,-999,-999,-999,-999
2860,16,-999,-999,-999,-999
2838,16,-999,-999,-999,-999
2857,16,-999,-999,-999,-999
2856,16,-999,-999,-999,-999
2859,16,-999,-999,-999,-999
2858,16,-999,-999,-999,-999
2853,16,-999,-999,-999,-999
2852,16,-999,-999,-999,-999
2855,16,-999,-999,-999,-999
2854,5,5,5,5,5
2836,16,-999,-999,-999,-999
3151,15,-999,-999,-999,-999
3150,28,19,28,19,28
3147,2,2,2,2,2
2835,16,-999,-999,-999,-999
3149,16,-999,-999,-999,-999
3148,16,-999,-999,-999,-999
3143,2,2,2,2,2
3142,2,2,2,2,2
2456,2,2,2,2,2
2834,16,-999,-999,-999,-999
2534,2,2,2,2,2
2533,2,2,2,2,2
2532,2,2,2,2,2
2531,2,2,2,2,2
2538,2,2,2,2,2
3320,2,2,2,2,2
2536,2,2,2,2,2
2535,2,2,2,2,2
2540,15,-999,-999,-999,-999
3321,2,2,2,2,2
1314,16,-999,-999,-999,-999
282,16,-999,-999,-999,-999
2320,2,2,2,2,2
2319,2,2,2,2,2
1318,16,-999,-999,-999,-999
