HRU_ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
7154,19,10,12,10,11,6,1,91,91,91,91,91
7153,63,43,63,1,70,21,43,43,28,43,70,43
7156,52,19,19,19,19,19,52,52,52,52,52,52
7155,19,10,12,10,11,6,1,91,91,91,91,91
7150,52,16,12,10,1,6,1,91,1,91,91,91
7149,52,16,12,10,1,6,1,91,1,91,91,1
7152,52,19,28,70,52,52,52,52,52,19,19,19
7151,52,16,8,10,1,6,1,91,1,91,91,1
7158,16,27,1,28,1,28,1,28,1,28,1,28
7157,1,28,1,28,1,28,1,28,1,28,1,28
8564,16,1,12,16,16,16,16,16,16,16,16,16
3893,16,5,5,16,52,16,5,31,28,28,28,43
8566,27,28,28,28,1,27,28,28,28,1,4,1
1375,28,63,1,28,1,28,28,52,28,52,52,52
1374,28,63,1,28,28,28,28,52,52,52,52,52
1377,28,1,28,63,28,63,28,63,28,63,28,63
1376,52,16,12,16,52,16,52,52,52,52,52,52
1371,52,52,28,52,28,52,28,52,52,52,52,52
1370,1,1,12,1,1,1,1,1,1,1,1,16
1373,28,52,12,52,28,52,52,52,52,52,52,52
1372,52,52,12,52,28,52,52,52,52,52,52,52
4047,1,27,27,27,28,28,28,27,27,28,27,28
8568,16,28,12,1,16,12,16,16,16,16,1,16
1379,31,63,28,63,28,63,28,63,28,63,28,63
1378,28,63,28,63,28,63,28,63,28,63,28,63
3959,52,52,12,52,16,52,52,52,52,52,52,52
7463,52,52,12,52,52,52,52,52,52,52,52,52
7462,52,52,5,52,5,5,5,5,5,5,52,52
7461,1,1,1,1,1,1,1,1,1,1,1,16
7460,16,16,12,16,16,16,52,16,16,52,52,52
7459,1,28,28,28,1,28,28,1,1,1,1,28
7458,52,52,28,52,16,12,12,16,52,52,52,52
7457,52,52,52,52,52,52,52,52,52,52,28,52
7456,52,52,28,28,16,1,52,1,1,52,1,1
7455,52,52,12,28,5,52,52,52,52,52,52,52
7454,28,28,1,28,1,52,52,52,52,52,52,5
4043,16,1,12,16,16,16,16,16,16,16,16,16
4042,16,1,12,16,28,16,16,16,16,16,16,16
4045,28,1,28,1,16,1,28,1,28,1,28,1
1380,28,63,28,63,28,63,28,63,28,63,28,63
4044,16,16,12,16,16,16,16,16,16,16,16,16
2872,28,75,70,28,63,70,28,63,70,28,63,70
2871,27,28,12,28,28,19,1,28,63,1,28,1
2870,16,28,12,16,28,16,16,28,16,1,16,16
2869,16,1,16,1,16,16,16,16,16,1,1,28
2868,16,16,12,16,16,16,16,16,16,16,16,16
2867,63,70,28,19,70,28,28,70,28,63,70,1
2866,16,16,12,28,16,16,16,16,16,16,16,16
2865,16,16,12,16,16,16,16,16,16,16,16,12
2864,16,16,12,16,16,16,16,16,16,16,16,16
2863,16,16,12,16,16,16,16,16,16,16,16,12
5402,1,28,1,28,1,28,1,28,1,1,1,1
4041,16,16,12,16,16,27,28,28,16,16,16,28
4040,16,81,12,16,28,16,28,28,28,28,1,28
3323,16,16,12,16,16,16,16,16,16,16,16,16
948,28,1,28,1,28,1,28,1,28,1,28,1
1302,1,28,1,28,1,28,1,28,1,28,1,28
1301,28,28,52,52,52,28,28,28,28,28,28,27
1304,28,28,1,28,28,1,28,1,28,1,28,1
1303,1,28,28,28,1,28,28,28,28,28,28,28
1298,28,28,28,63,28,28,28,28,63,28,28,28
1297,28,63,28,63,28,63,28,28,63,28,28,28
1300,28,1,28,1,28,1,28,1,28,1,28,28
1299,28,28,28,28,28,28,28,28,28,28,28,28
1306,52,52,52,52,52,52,52,52,52,52,52,52
1305,28,1,28,1,28,1,28,1,28,1,28,1
949,28,1,28,1,28,1,28,1,28,1,28,1
4884,8,8,12,8,8,8,8,8,8,8,8,8
2338,27,28,27,27,1,28,1,28,1,28,1,28
2339,27,28,27,27,1,28,1,28,1,28,1,28
2336,1,28,1,28,1,28,1,28,1,28,1,28
2337,27,28,27,27,1,28,1,28,1,28,1,28
7775,16,16,12,16,16,16,16,16,16,16,16,16
2335,1,28,1,28,1,28,1,28,1,28,1,28
2332,1,28,1,28,1,28,1,28,1,27,1,28
2333,1,28,1,52,28,1,28,1,70,28,1,1
7771,27,28,27,27,75,28,28,52,52,5,52,52
7770,63,52,4,4,1,1,4,1,1,1,1,5
59,52,52,52,52,52,52,63,63,63,63,19,19
58,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7767,1,1,12,1,1,1,1,1,1,1,1,28
7766,16,28,12,1,1,1,1,1,1,1,1,28
2340,1,28,1,28,1,28,1,28,1,28,1,28
2341,27,28,27,27,1,28,1,28,1,28,1,28
11276,16,16,16,16,16,16,16,16,16,16,16,16
11275,16,16,16,16,16,16,16,16,16,16,16,16
11278,16,16,16,16,16,16,16,16,16,16,16,16
11277,16,16,16,16,16,16,16,16,16,16,16,16
11272,16,16,16,16,16,16,16,16,16,16,16,16
11271,16,16,16,16,16,16,16,16,16,16,16,16
11274,16,16,16,16,16,16,16,16,16,16,16,16
11273,16,16,16,16,16,16,16,16,16,16,16,16
11280,52,1,52,52,52,52,52,52,52,52,52,52
11279,27,70,122,81,70,28,19,70,28,43,70,52
9850,28,1,1,28,1,27,1,28,5,27,5,27
9849,1,28,1,28,1,28,1,28,1,28,1,28
9846,16,1,12,16,16,16,16,16,16,16,16,16
9845,16,1,12,16,16,16,16,16,16,16,16,16
9848,28,1,28,1,28,1,28,1,28,1,28,1
9847,16,16,12,16,16,16,16,16,16,16,16,16
9842,16,16,12,16,16,16,16,16,16,16,16,16
9844,16,1,12,16,16,16,16,16,16,16,16,16
9843,16,16,12,16,16,16,16,16,16,16,16,16
2495,27,1,28,1,28,1,28,1,28,1,28,1
2496,27,1,28,1,28,1,28,1,28,1,28,1
2494,63,52,52,52,52,52,52,52,52,52,19,19
2499,28,1,28,1,28,1,28,1,28,1,28,1
2500,28,1,28,1,28,1,28,1,28,1,28,1
2497,27,1,28,1,28,1,28,1,28,1,28,1
2498,27,1,28,1,28,1,28,1,28,1,28,1
2501,28,1,28,1,28,1,28,1,28,1,28,1
2502,27,1,28,1,28,1,28,1,28,1,1,16
6614,28,43,43,43,70,63,43,43,70,52,52,52
9937,1,28,1,28,1,28,1,28,1,28,1,28
9936,1,28,1,28,1,28,1,28,1,28,1,28
6615,28,43,43,43,70,63,43,43,70,52,52,52
9931,1,27,1,1,27,1,28,1,28,1,28,28
9930,1,28,1,28,27,27,1,28,5,27,5,28
9929,1,28,12,28,27,27,1,28,5,27,5,1
9928,1,28,12,28,27,27,1,28,5,27,5,28
9935,1,27,1,28,1,28,1,28,1,28,1,28
9934,1,27,1,1,1,1,1,28,1,28,1,28
9933,1,28,1,28,1,28,1,28,1,28,1,28
9932,1,28,1,28,1,28,1,28,1,28,1,28
9606,28,28,52,75,52,70,28,52,52,52,16,43
9605,70,28,28,28,70,28,73,28,52,52,28,63
9604,28,28,12,28,16,16,16,16,16,16,16,12
6617,28,43,43,43,70,63,43,43,70,52,52,52
9602,28,28,12,28,1,1,4,28,28,31,28,52
9601,28,28,28,27,1,1,4,4,28,27,1,1
9600,28,28,28,16,1,1,4,28,28,1,1,1
9599,16,16,12,16,16,16,16,16,16,16,16,12
10464,16,16,12,16,16,16,16,16,16,16,16,16
6618,28,43,43,43,70,63,43,43,70,52,52,52
9608,16,28,63,28,28,19,28,28,28,16,43,28
348,31,1,28,1,28,1,28,1,28,1,28,1
5445,63,28,63,28,63,28,81,81,81,81,81,122
5446,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6620,43,43,70,28,43,43,43,70,28,43,43,70
5439,28,1,28,1,28,1,28,1,28,1,28,1
5440,28,1,28,28,28,28,28,28,28,28,1,28
5437,16,19,19,1,19,19,19,1,19,28,52,19
5438,28,28,28,52,52,52,52,52,52,28,52,43
5443,43,43,28,5,5,52,52,52,52,52,52,43
5444,63,28,63,28,63,28,16,81,81,16,16,16
5441,28,1,28,28,28,28,28,28,28,28,1,28
5442,43,43,28,73,28,70,28,43,43,73,28,70
3557,16,16,12,16,16,16,16,16,16,16,16,12
3558,16,16,12,16,16,16,16,16,16,16,16,28
5912,28,1,28,1,28,1,1,1,1,28,1,28
5913,52,8,10,10,7,1,12,10,10,10,10,10
5904,52,52,12,12,12,52,12,16,12,11,52,52
5905,28,1,28,1,16,1,1,28,28,28,1,28
5906,10,10,12,10,10,10,16,10,10,10,10,10
5907,10,28,12,10,5,10,16,10,10,10,10,10
5908,10,16,12,10,16,10,52,10,16,10,16,16
5909,10,28,12,10,10,10,16,10,10,10,10,10
5910,10,5,10,10,8,10,16,10,10,10,10,10
5911,1,28,12,28,1,28,1,28,1,28,1,28
3561,16,16,12,16,16,16,16,16,16,16,16,12
3562,16,16,12,16,16,16,16,16,16,16,16,12
3747,16,16,12,16,16,16,16,16,16,16,16,16
3746,16,5,12,16,16,16,16,16,16,16,16,12
3745,16,16,12,16,16,16,16,16,16,16,16,16
10042,16,16,12,16,16,16,16,16,16,16,16,12
3751,8,8,8,8,8,8,8,8,8,8,8,8
3750,8,8,8,8,8,8,8,8,8,8,8,8
3749,8,8,8,8,8,8,8,8,8,8,8,8
3748,16,16,12,16,16,16,16,16,16,16,16,12
10037,52,52,52,52,52,52,52,52,52,52,52,52
10036,16,16,52,16,16,1,52,52,52,16,52,52
3753,8,8,8,8,8,8,8,8,8,8,8,8
3752,8,8,8,8,8,8,8,8,8,8,8,8
10041,52,52,52,5,5,52,5,52,31,52,52,52
10040,52,52,52,52,5,52,52,52,52,52,52,52
10039,52,52,52,52,52,52,52,52,52,52,52,52
10038,52,52,52,52,52,52,52,52,52,52,52,52
8963,16,16,12,28,16,16,28,28,1,16,1,28
8962,28,1,12,1,16,1,16,16,16,16,16,16
8955,28,1,12,28,16,1,27,52,52,63,52,52
8954,28,1,12,28,16,1,27,52,52,63,52,52
8957,1,28,1,28,28,28,31,28,63,75,28,1
8956,1,28,12,28,1,28,1,28,1,28,1,28
8959,12,12,12,52,12,16,52,52,52,52,52,16
8958,28,28,12,28,28,28,52,28,1,28,1,16
8961,52,52,52,52,52,52,52,52,52,52,52,52
8960,28,28,12,16,16,16,16,16,16,16,16,16
3692,16,16,12,16,16,16,16,16,16,16,16,16
6857,12,91,19,16,12,6,16,16,16,16,16,16
6858,91,19,19,12,12,6,16,16,16,16,16,8
5014,63,28,63,28,63,28,63,28,63,28,63,28
5015,28,63,28,28,63,28,28,63,28,28,28,28
5008,28,1,28,1,28,1,28,1,28,1,28,1
5009,28,1,28,1,28,1,28,1,28,1,28,1
6851,28,27,28,27,1,28,1,28,1,28,1,28
5007,28,1,28,1,28,1,28,1,28,1,28,1
5012,28,1,28,1,28,1,28,1,28,1,28,1
5013,28,63,28,28,63,28,28,63,28,28,28,1
5010,28,1,28,1,28,1,28,1,28,1,28,1
5011,28,1,28,1,28,1,28,1,28,1,28,1
6941,16,16,1,28,1,28,1,28,1,28,1,28
7037,1,19,12,91,91,6,12,1,91,19,19,19
7038,1,19,12,91,91,6,12,1,1,19,19,19
7033,1,28,1,28,1,70,28,1,28,1,70,28
7034,28,28,28,1,28,1,28,1,28,1,28,1
7035,28,1,28,1,27,1,28,1,28,1,28,1
7036,19,19,12,91,91,6,12,1,91,19,19,19
7029,1,28,1,28,1,28,1,28,1,28,1,28
7030,1,28,1,28,1,28,1,28,1,28,1,28
7031,1,28,1,28,1,28,1,28,1,28,1,28
7032,1,28,1,28,1,70,28,1,28,1,70,28
6560,52,122,122,28,70,19,63,70,27,81,81,122
6561,52,122,122,28,70,19,63,70,19,81,81,122
1523,1,16,12,1,16,16,28,1,16,1,1,16
1524,16,16,12,16,16,16,16,16,16,16,16,16
6556,28,21,21,70,52,81,81,52,81,81,70,28
6557,28,21,21,70,52,81,81,81,81,81,81,122
6554,52,122,122,1,70,19,63,70,19,81,81,122
6555,28,122,21,70,52,81,81,81,81,81,81,122
1517,27,1,28,63,28,1,28,1,70,28,1,28
1518,27,28,12,28,16,16,1,28,1,28,1,28
1515,63,52,52,52,43,28,73,70,1,52,19,1
1516,27,1,28,1,28,1,28,1,28,28,1,27
1521,16,28,1,28,16,28,1,16,1,1,1,16
1522,16,16,12,16,16,16,16,16,16,16,16,16
1519,16,28,12,16,16,16,16,16,16,16,1,16
1520,27,28,1,1,28,1,1,1,1,28,1,28
9246,28,73,43,43,28,63,70,28,52,52,19,19
4286,16,52,12,16,52,52,52,52,52,52,52,52
4287,12,52,52,16,16,16,52,52,52,52,52,52
4284,52,5,12,16,52,16,52,52,52,52,52,52
4285,28,12,28,1,52,12,52,52,52,52,52,52
4290,52,16,12,52,16,16,52,52,52,52,52,52
4291,52,52,12,52,52,16,52,52,52,52,52,52
4288,12,52,12,16,16,52,52,52,52,52,52,52
4289,12,16,12,12,16,52,52,52,52,52,52,52
4292,16,52,28,16,52,16,52,52,52,52,52,52
4293,16,16,12,16,16,16,16,16,16,16,16,12
6335,16,16,12,16,16,16,16,16,16,16,16,16
6336,12,16,12,16,12,16,16,16,16,16,16,16
6333,28,16,12,16,16,16,16,16,16,16,16,16
6334,28,16,12,16,16,16,16,16,16,16,16,16
2236,1,28,1,28,1,28,1,28,1,28,1,28
2237,16,16,12,16,16,16,16,16,16,16,16,16
6337,12,12,12,16,12,16,52,52,16,52,52,52
6338,1,16,12,1,12,1,1,1,16,1,1,16
2232,1,28,1,28,1,28,1,28,1,28,1,28
2233,1,28,1,28,1,28,1,28,1,28,1,28
2234,1,28,1,28,1,28,1,28,1,28,1,28
2235,1,28,1,28,1,28,1,28,1,28,1,28
2228,16,16,12,16,16,16,16,16,16,16,16,16
2229,16,16,12,16,16,16,16,16,16,16,16,12
2230,16,16,12,16,16,16,16,16,16,16,16,12
2231,16,16,12,16,16,16,16,16,16,16,16,12
9877,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
630,1,28,1,28,1,75,1,28,1,75,1,28
631,1,28,1,28,1,75,1,28,1,75,1,28
628,1,28,1,28,1,75,1,28,1,75,1,28
629,1,28,1,28,1,75,1,28,1,75,1,28
626,1,28,1,28,1,75,1,28,1,75,1,28
627,1,28,1,28,1,75,1,28,1,75,1,28
624,28,1,28,1,75,1,28,1,28,1,28,1
625,1,28,1,28,1,28,1,28,1,1,1,28
622,28,1,28,1,28,1,28,28,28,1,28,1
623,28,1,28,1,28,1,28,1,28,28,28,1
3354,28,16,12,16,16,16,16,16,16,16,16,12
3353,28,27,27,27,1,28,1,28,1,28,1,28
3352,28,27,27,27,1,28,1,28,1,28,1,28
3351,1,52,12,52,52,52,52,52,52,52,52,52
3358,16,16,12,16,16,16,16,16,16,16,16,12
3357,52,52,52,52,52,1,27,52,27,1,28,1
3356,52,52,52,52,52,1,27,52,27,1,28,1
3355,5,16,12,16,52,16,52,52,52,52,16,12
8736,16,16,12,16,16,16,16,16,16,16,16,12
8737,16,16,12,16,16,16,16,16,16,16,16,12
8734,16,16,12,16,16,16,16,16,16,16,16,12
3359,1,28,1,28,1,28,1,52,1,28,1,28
8740,1,1,12,1,28,28,28,1,1,1,1,28
8741,1,1,12,1,28,16,28,1,1,1,1,1
8738,16,16,12,1,28,16,16,16,16,1,16,12
8739,1,12,12,1,28,28,28,1,1,1,1,28
2214,1,28,1,28,1,28,1,1,28,1,1,16
2714,8,8,12,8,8,8,8,8,8,8,8,8
2215,27,1,28,1,28,1,28,1,28,1,28,1
7922,28,52,52,52,52,52,52,52,52,52,52,52
7923,12,28,12,28,16,12,16,16,1,1,1,28
7920,16,52,52,52,52,52,52,52,52,52,52,52
7921,1,12,12,28,1,16,1,28,28,1,1,28
7918,16,52,12,5,52,16,5,5,52,5,5,5
7919,16,52,52,11,52,52,52,52,52,52,52,52
7916,28,16,12,28,52,16,52,16,52,52,16,52
7917,16,16,12,16,16,16,16,16,16,16,16,12
8162,52,28,12,28,1,28,1,28,1,28,1,28
7924,43,5,12,28,52,52,52,52,52,52,52,52
7925,28,28,12,28,16,12,16,16,1,1,1,28
424,1,1,12,1,1,1,1,1,1,1,1,28
425,1,28,1,28,1,28,1,28,1,28,1,28
418,63,28,63,28,63,28,63,28,63,28,63,28
419,63,28,63,28,63,28,63,28,63,28,27,28
416,1,28,1,28,1,28,1,28,1,28,1,28
417,63,28,1,28,28,28,28,28,63,28,1,28
422,28,52,12,1,1,1,1,1,1,1,1,28
423,52,1,1,1,1,1,52,1,1,1,1,28
420,27,28,1,28,1,75,1,28,63,28,63,28
421,1,52,12,1,1,1,1,1,1,1,1,1
9239,52,70,28,75,19,28,73,28,52,52,52,43
2216,1,28,1,28,1,1,1,28,1,1,1,16
609,1,28,1,28,1,28,1,28,1,28,1,28
8405,75,70,28,28,52,28,52,52,52,28,28,28
8406,70,28,19,19,70,28,52,52,19,28,73,52
10240,16,16,12,16,16,16,16,16,16,16,16,16
10241,28,1,28,1,28,1,28,1,28,1,28,1
10246,1,16,12,16,16,16,16,16,16,16,16,16
10247,1,16,12,16,16,16,16,16,16,16,16,16
10244,16,16,12,16,16,16,16,16,16,16,16,16
10245,16,16,12,16,16,16,16,16,16,1,28,1
8397,27,52,52,52,52,52,52,52,52,52,52,52
8398,19,52,52,52,52,52,52,52,52,52,52,52
8399,19,28,43,5,52,52,52,52,52,52,52,28
8400,70,28,70,19,70,27,70,63,70,5,70,52
8401,75,70,28,75,70,28,52,52,52,28,75,28
8402,16,70,19,70,19,70,43,70,16,70,16,16
8403,43,70,19,70,19,70,43,70,1,70,28,70
8404,43,70,19,70,19,70,43,70,1,70,43,70
9441,28,1,28,1,28,1,28,1,28,1,28,1
9442,28,1,28,28,1,1,1,70,28,1,28,1
9771,52,52,52,52,52,52,52,52,52,52,52,52
9440,43,43,70,28,63,1,70,28,52,52,28,52
9445,1,28,1,28,1,28,1,28,1,1,28,1
9446,28,28,28,28,1,28,28,1,28,1,28,1
9443,28,1,70,28,1,1,1,70,28,1,28,1
9444,1,28,1,28,1,28,1,28,1,1,28,1
9777,52,28,52,28,1,28,1,28,1,28,1,28
9778,52,52,52,52,28,52,52,52,52,52,52,28
9447,52,52,52,27,31,31,28,28,31,31,43,27
9448,28,28,12,16,28,16,16,16,16,16,16,16
468,31,1,28,1,28,1,28,1,28,1,28,1
469,1,28,1,28,1,28,27,27,27,27,28,28
462,52,16,12,16,16,16,16,16,16,16,16,16
463,52,16,12,16,16,16,16,16,16,16,16,16
460,28,28,28,28,28,1,1,28,1,28,1,28
461,28,28,28,28,28,1,1,28,1,28,1,28
466,27,16,12,16,16,16,16,16,16,31,1,28
467,28,1,28,1,28,1,28,1,28,1,28,1
464,16,16,12,16,16,16,16,16,16,16,16,16
465,16,16,12,16,16,16,16,16,16,16,16,16
10074,28,1,28,1,28,1,28,1,28,1,28,1
10075,27,16,12,16,16,16,16,16,16,1,1,16
10072,27,1,12,1,16,1,1,1,1,1,1,16
10073,28,1,28,1,28,1,28,1,28,1,28,1
10070,28,1,28,1,28,1,28,1,28,1,28,1
10071,27,16,12,16,16,16,16,16,16,1,1,16
10068,28,1,28,1,28,1,28,1,28,1,28,1
10069,28,1,28,1,28,1,28,1,28,1,28,1
10067,28,1,28,1,28,1,28,1,28,1,28,1
7360,1,28,1,28,1,28,1,28,1,28,1,28
9240,52,70,28,75,19,28,19,28,52,52,52,43
68,19,19,1,19,19,19,63,52,19,63,27,70
7359,28,1,28,1,28,1,28,1,1,27,1,28
69,27,19,1,19,19,19,63,19,19,28,19,52
6958,16,16,12,10,11,6,16,91,16,16,16,16
7524,28,1,28,1,28,1,28,1,28,1,28,1
7356,28,1,28,1,28,1,28,1,1,27,1,28
7355,63,28,28,1,28,1,28,27,28,27,28,1
65,1,70,19,70,81,81,81,81,81,70,19,21
7358,28,1,28,1,28,1,28,1,1,27,1,28
62,1,52,12,52,52,1,52,52,52,52,52,52
7357,28,1,28,1,28,1,28,1,1,27,1,28
4645,16,16,12,16,16,16,16,16,16,16,16,12
6950,28,1,28,1,28,1,28,1,28,1,28,1
6949,52,7,91,10,8,6,11,11,11,1,7,8
6956,28,1,28,1,70,28,1,28,1,70,28,1
4646,16,16,12,16,16,16,16,16,16,16,16,12
6955,19,10,8,10,11,6,10,7,11,10,16,10
1160,28,28,28,1,28,1,28,1,28,1,28,1
1162,1,28,1,28,1,28,28,28,28,1,28,1
1163,28,1,28,1,28,28,28,1,28,1,28,1
1156,28,63,28,28,63,28,28,63,28,28,63,28
4647,16,16,12,16,16,16,16,16,16,16,16,12
1157,28,28,28,1,28,1,28,1,28,1,28,1
1158,28,28,28,1,28,1,28,1,28,1,28,1
1159,28,28,28,1,28,1,28,1,28,1,28,1
3469,16,16,12,16,16,16,16,16,16,16,16,12
3816,11,12,12,52,16,52,52,52,52,52,52,52
3610,16,16,16,16,16,16,16,16,16,16,16,16
3814,16,5,12,16,16,52,52,52,52,52,16,12
3813,12,12,28,12,1,16,1,1,28,28,28,28
3818,16,16,12,16,16,16,16,16,16,16,16,12
3817,16,16,12,16,16,16,16,16,16,16,16,12
8058,16,16,12,16,16,16,19,27,16,19,70,52
8057,16,16,12,16,16,16,19,27,16,19,70,52
8056,16,16,12,16,16,16,1,1,16,1,1,1
8055,1,1,1,1,1,1,1,1,1,1,52,16
8062,52,1,28,70,28,52,52,52,52,1,70,28
8061,28,52,52,52,52,52,52,52,1,1,52,52
8060,28,52,52,52,52,52,52,52,1,1,52,52
8059,16,16,12,16,16,16,19,27,16,52,70,52
1395,28,16,12,16,1,16,16,16,28,1,28,1
1394,1,28,1,28,1,28,1,28,1,28,1,28
1391,1,28,1,28,1,28,1,28,1,28,1,28
1390,1,28,1,28,1,28,1,28,1,28,1,28
1393,28,1,28,1,28,1,28,1,28,1,28,1
1392,1,28,1,28,1,28,1,28,1,28,1,28
1387,1,28,1,28,1,28,1,28,1,28,1,28
1389,1,28,1,28,1,28,1,28,1,28,1,28
1388,1,28,1,28,1,28,1,28,1,28,1,28
7178,27,27,27,27,27,28,27,27,27,27,27,28
7177,28,52,52,52,52,52,52,52,52,19,19,19
7172,70,28,70,27,70,28,19,27,70,28,70,28
7171,70,28,70,27,70,28,19,27,70,28,70,28
7170,70,28,70,27,70,28,19,27,70,28,70,28
7169,70,28,70,27,70,28,19,27,70,28,70,28
7176,16,16,52,16,16,16,16,16,16,16,16,16
7175,70,28,1,28,1,28,1,70,28,1,28,1
7174,70,28,70,28,70,28,19,70,28,70,28,70
7173,70,28,70,28,70,28,19,70,28,70,28,70
1699,1,16,12,16,16,16,16,16,16,63,28,1
1698,28,1,28,1,28,1,28,1,1,1,1,1
1691,28,1,28,1,28,28,1,28,1,28,1,28
1690,28,16,12,16,28,16,16,16,16,1,1,28
1693,28,1,28,1,28,1,28,1,28,1,28,1
1692,28,1,28,1,28,28,1,28,1,28,1,28
1695,28,28,28,28,28,28,28,28,1,28,1,1
1694,1,28,1,28,1,28,1,28,1,28,1,28
1697,28,1,28,1,28,1,28,1,1,1,1,1
1696,1,28,1,28,1,28,1,28,1,1,1,1
1359,28,63,28,1,28,63,28,27,63,28,28,63
1358,28,28,27,52,52,52,52,52,52,52,52,28
4576,28,28,70,28,27,70,28,4,70,28,63,70
1353,28,1,28,1,28,1,28,1,28,1,28,1
1352,28,63,28,1,28,63,28,63,28,1,28,1
1351,28,1,28,1,28,1,28,1,28,1,28,1
1350,28,1,28,1,28,1,28,1,28,1,28,1
1357,28,28,1,1,28,1,28,1,28,1,1,28
1356,1,28,63,28,1,28,1,28,1,28,1,28
1355,28,63,28,1,28,1,28,1,28,1,28,1
1354,1,28,1,28,1,28,1,28,1,28,1,28
7479,27,28,1,28,1,28,28,27,1,28,1,28
7478,27,28,1,28,1,28,28,27,1,28,1,28
7481,28,28,1,28,1,28,52,27,52,28,52,28
7480,28,28,1,28,1,28,28,27,1,28,1,28
7475,27,28,27,28,1,28,28,28,1,5,52,5
7474,27,28,27,27,28,75,28,28,5,5,52,5
7477,28,28,1,28,1,28,28,27,1,28,1,28
7476,27,28,1,28,1,28,28,27,1,28,1,28
7483,28,28,1,28,1,28,28,27,1,28,1,28
7482,28,28,1,28,1,28,28,27,1,28,1,28
3833,8,8,8,8,8,8,8,8,8,8,8,8
3832,8,8,8,8,8,8,8,8,8,8,8,8
3829,8,8,8,8,8,8,8,8,8,8,8,8
3828,8,8,8,8,8,8,8,8,8,8,8,8
3831,8,8,8,8,8,8,8,8,8,8,8,8
3830,8,8,8,8,8,8,8,8,8,8,8,8
8675,1,1,12,16,16,16,16,16,16,1,16,12
8674,1,1,12,1,16,16,16,16,16,16,16,1
1286,52,12,12,52,12,52,52,52,16,27,52,28
1285,52,52,52,52,52,52,52,52,52,52,52,28
8679,52,16,12,16,16,16,16,16,16,52,16,52
8678,1,1,1,16,16,1,1,1,1,1,16,12
2775,16,16,12,1,28,1,1,1,16,1,1,16
1280,28,28,28,28,28,28,28,28,27,28,28,28
1279,1,28,1,28,1,28,28,28,28,28,1,28
1278,28,63,28,27,28,63,28,63,28,63,28,63
1277,16,16,12,16,12,16,12,16,16,16,16,16
1284,63,28,28,28,28,63,28,63,28,27,63,28
1283,63,28,28,28,28,63,28,63,28,27,63,28
1282,63,28,28,28,28,63,28,63,28,27,63,28
1281,28,63,28,28,28,28,28,63,28,63,28,63
821,16,16,12,28,16,16,1,52,52,4,52,52
820,16,16,12,28,16,16,1,52,52,4,52,52
1087,28,63,28,28,63,28,28,63,28,28,28,63
813,19,19,19,91,91,6,1,91,19,73,19,19
812,28,1,28,1,28,1,28,1,28,28,1,28
815,1,19,19,91,91,6,1,91,1,73,19,19
814,12,19,19,12,91,6,6,1,19,19,19,19
817,1,19,19,19,12,6,6,19,19,19,19,19
816,12,19,19,12,91,6,16,1,52,19,19,19
819,19,19,19,91,91,6,6,1,19,19,19,19
818,19,19,19,91,91,6,12,1,19,19,19,19
11260,URHD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11259,70,28,63,70,28,19,70,28,19,70,43,52
11254,70,28,63,70,28,19,70,28,19,70,43,52
11253,70,28,63,70,28,19,70,28,19,70,43,52
11252,28,70,122,81,70,28,19,70,28,43,70,43
11258,70,28,28,70,28,19,19,28,28,70,43,52
11257,70,28,63,70,28,19,70,28,19,70,43,52
11256,70,28,63,70,28,19,70,28,19,70,43,52
11255,63,28,122,28,19,28,28,19,70,43,70,70
3780,16,16,12,16,16,16,16,16,16,16,16,12
3779,16,16,12,16,16,16,16,16,16,16,16,12
3782,16,16,12,16,16,16,16,16,16,16,16,12
3781,16,16,12,16,16,16,16,16,16,16,16,12
9868,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3783,16,16,16,16,16,16,16,16,16,16,16,16
9866,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9865,1,28,1,28,1,28,1,28,1,28,1,28
9870,1,28,1,1,1,1,1,1,1,1,1,28
9869,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1088,28,1,28,63,28,1,28,1,28,1,28,1
3251,16,28,12,28,28,28,28,1,28,28,1,28
1091,28,1,28,1,28,1,28,1,28,1,28,1
3252,16,16,12,28,28,16,16,16,1,28,16,28
9548,16,16,12,16,16,16,16,16,16,16,16,16
9547,16,16,12,16,52,16,16,52,16,16,52,16
9544,16,16,12,16,16,16,16,16,16,16,16,16
9543,52,52,52,70,28,28,28,70,28,28,28,28
9546,16,52,12,16,16,16,52,52,52,16,16,16
9545,16,16,12,16,16,16,16,16,52,16,16,16
9540,16,52,12,28,52,52,52,52,28,75,43,43
9539,28,16,12,28,28,16,28,52,28,1,28,43
9542,52,52,52,28,28,52,28,52,28,1,28,52
9541,52,52,52,28,52,52,52,52,28,75,43,52
555,52,12,12,52,12,16,52,52,52,52,52,52
554,52,52,12,52,52,28,52,52,52,52,52,52
557,28,1,28,63,28,1,28,63,28,63,28,1
