HRU_ID,2012,2013,2014,2015,2016
1528,23,23,23,23,23
1529,24,24,24,24,24
1530,23,23,23,23,23
1531,23,23,23,23,23
1532,24,24,24,24,24
1533,23,23,23,23,23
1534,24,24,24,24,24
1536,24,24,24,24,24
1537,24,24,24,24,24
1538,23,23,23,23,23
1540,23,23,23,23,23
1541,23,23,23,23,23
1542,23,23,23,23,23
1543,23,23,23,23,23
1544,23,23,23,23,23
1545,24,24,24,24,24
1546,23,23,23,23,23
1547,23,23,23,23,23
1548,23,23,23,23,23
1549,23,23,23,23,23
1551,23,23,23,23,23
1552,23,23,23,23,23
1553,24,24,24,24,24
1554,24,24,24,24,24
1555,24,24,24,24,24
1556,23,23,23,23,23
1557,24,24,24,24,24
1558,24,24,24,24,24
1559,24,24,24,24,24
1560,24,24,24,24,24
1561,24,24,24,24,24
1562,24,24,24,24,24
1563,24,24,24,24,24
1564,24,24,24,24,24
1566,23,23,23,23,23
1567,23,23,23,23,23
1568,24,24,24,24,24
1569,24,24,24,24,24
1570,23,23,23,23,23
1571,24,24,24,24,24
1572,23,23,23,23,23
1573,23,23,23,23,23
1574,23,23,23,23,23
1575,24,24,24,24,24
1576,23,23,23,23,23
1577,23,23,23,23,23
1578,23,23,23,23,23
1579,24,24,24,24,24
1580,24,24,24,24,24
1581,23,23,23,23,23
1583,23,23,23,23,23
1584,23,23,23,23,23
1585,24,24,24,24,24
1586,24,24,24,24,24
1587,23,23,23,23,23
1588,24,24,24,24,24
1590,23,23,23,23,23
1591,24,24,24,24,24
1592,23,23,23,23,23
1593,24,24,24,24,24
1594,24,24,24,24,24
1595,23,23,23,23,23
1596,23,23,23,23,23
1597,24,24,24,24,24
1598,23,23,23,23,23
1599,24,24,24,24,24
1600,23,23,23,23,23
1601,24,24,24,24,24
1602,24,24,24,24,24
1603,24,24,24,24,24
1604,24,24,24,24,24
1605,24,24,24,24,24
1606,24,24,24,24,24
1607,24,24,24,24,24
1608,23,23,23,23,23
1609,23,23,23,23,23
1610,24,24,24,24,24
1611,24,24,24,24,24
1612,23,23,23,23,23
1613,23,23,23,23,23
1614,23,23,23,23,23
1616,24,24,24,24,24
1617,23,23,23,23,23
1618,24,24,24,24,24
1619,24,24,24,24,24
1620,24,24,24,24,24
1621,24,24,24,24,24
1622,24,24,24,24,24
1623,24,24,24,24,24
1624,24,24,24,24,24
1625,24,24,24,24,24
1626,24,24,24,24,24
1628,23,23,23,23,23
1629,24,24,24,24,24
1630,23,23,23,23,23
1632,23,23,23,23,23
1636,23,23,23,23,23
1637,23,23,23,23,23
1638,23,23,23,23,23
1639,24,24,24,24,24
1640,24,24,24,24,24
1641,23,23,23,23,23
1642,24,24,24,24,24
1643,24,24,24,24,24
1644,24,24,24,24,24
1645,24,24,24,24,24
1646,24,24,24,24,24
1647,23,23,23,23,23
1648,24,24,24,24,24
1649,24,24,24,24,24
1650,24,24,24,24,24
1651,23,23,23,23,23
1652,23,23,23,23,23
1653,23,23,23,23,23
1654,23,23,23,23,23
1655,23,23,23,23,23
1656,23,23,23,23,23
1657,24,24,24,24,24
1658,23,23,23,23,23
1659,23,23,23,23,23
1660,24,24,24,24,24
1661,24,24,24,24,24
1662,24,24,24,24,24
1663,24,24,24,24,24
1664,24,24,24,24,24
1665,24,24,24,24,24
1666,24,24,24,24,24
1667,23,23,23,23,23
1668,23,23,23,23,23
1669,23,23,23,23,23
1670,24,24,24,24,24
1671,24,24,24,24,24
1672,23,23,23,23,23
1673,24,24,24,24,24
1674,23,23,23,23,23
1676,24,24,24,24,24
1677,23,23,23,23,23
1678,23,23,23,23,23
1681,23,23,23,23,23
1682,24,24,24,24,24
1685,24,24,24,24,24
1687,24,24,24,24,24
1690,23,23,23,23,23
1694,23,23,23,23,23
1696,24,24,24,24,24
1697,23,23,23,23,23
1702,24,24,24,24,24
1705,23,23,23,23,23
1709,24,24,24,24,24
1710,24,24,24,24,24
1712,23,23,23,23,23
1717,23,23,23,23,23
1718,23,23,23,23,23
1721,23,23,23,23,23
1722,24,24,24,24,24
1723,23,23,23,23,23
1724,24,24,24,24,24
1727,24,24,24,24,24
1731,24,24,24,24,24
1733,23,23,23,23,23
1734,23,23,23,23,23
1735,23,23,23,23,23
1746,23,23,23,23,23
1750,23,23,23,23,23
1755,24,24,24,24,24
1759,23,23,23,23,23
1763,24,24,24,24,24
1764,23,23,23,23,23
1765,24,24,24,24,24
1766,24,24,24,24,24
1768,23,23,23,23,23
1769,23,23,23,23,23
1770,23,23,23,23,23
1774,24,24,24,24,24
1775,23,23,23,23,23
1776,23,23,23,23,23
1777,24,24,24,24,24
1778,23,23,23,23,23
1779,24,24,24,24,24
1782,24,24,24,24,24
1783,23,23,23,23,23
1784,24,24,24,24,24
1785,24,24,24,24,24
1786,24,24,24,24,24
1787,24,24,24,24,24
1788,23,23,23,23,23
1790,24,24,24,24,24
1791,23,23,23,23,23
1794,23,23,23,23,23
1795,23,23,23,23,23
1796,23,23,23,23,23
1797,23,23,23,23,23
1799,24,24,24,24,24
1800,23,23,23,23,23
1801,24,24,24,24,24
1803,23,23,23,23,23
1804,23,23,23,23,23
1805,24,24,24,24,24
1806,23,23,23,23,23
1809,23,23,23,23,23
1810,24,24,24,24,24
1811,23,23,23,23,23
1812,24,24,24,24,24
1813,24,24,24,24,24
1814,24,24,24,24,24
1815,23,23,23,23,23
1816,24,24,24,24,24
1817,23,23,23,23,23
1818,23,23,23,23,23
1819,23,23,23,23,23
1820,24,24,24,24,24
1822,23,23,23,23,23
1823,24,24,24,24,24
1824,23,23,23,23,23
1825,23,23,23,23,23
1826,24,24,24,24,24
1827,23,23,23,23,23
1828,23,23,23,23,23
1829,24,24,24,24,24
1830,24,24,24,24,24
1831,24,24,24,24,24
1832,23,23,23,23,23
1833,24,24,24,24,24
1834,23,23,23,23,23
1835,24,24,24,24,24
1837,23,23,23,23,23
1838,24,24,24,24,24
1839,23,23,23,23,23
1844,24,24,24,24,24
1845,23,23,23,23,23
1846,24,24,24,24,24
1849,24,24,24,24,24
1850,23,23,23,23,23
1851,24,24,24,24,24
1855,23,23,23,23,23
1858,24,24,24,24,24
1862,23,23,23,23,23
1866,23,23,23,23,23
1869,24,24,24,24,24
1870,24,24,24,24,24
1871,24,24,24,24,24
1877,24,24,24,24,24
1878,23,23,23,23,23
1879,23,23,23,23,23
1880,24,24,24,24,24
1881,23,23,23,23,23
1882,24,24,24,24,24
1883,24,24,24,24,24
1884,23,23,23,23,23
1885,23,23,23,23,23
1886,23,23,23,23,23
1887,23,23,23,23,23
1888,24,24,24,24,24
1889,24,24,24,24,24
1890,24,24,24,24,24
1891,24,24,24,24,24
1892,24,24,24,24,24
1893,23,23,23,23,23
1894,23,23,23,23,23
1895,24,24,24,24,24
1896,24,24,24,24,24
1898,24,24,24,24,24
1899,23,23,23,23,23
1900,24,24,24,24,24
1901,23,23,23,23,23
1903,23,23,23,23,23
1904,23,23,23,23,23
1905,23,23,23,23,23
1906,23,23,23,23,23
1907,23,23,23,23,23
1910,24,24,24,24,24
1911,23,23,23,23,23
1912,24,24,24,24,24
1913,23,23,23,23,23
1914,24,24,24,24,24
1915,24,24,24,24,24
1916,24,24,24,24,24
1917,24,24,24,24,24
1918,24,24,24,24,24
1919,24,24,24,24,24
1920,24,24,24,24,24
1921,24,24,24,24,24
1922,23,23,23,23,23
1923,23,23,23,23,23
1924,23,23,23,23,23
1925,23,23,23,23,23
1926,23,23,23,23,23
1927,24,24,24,24,24
1928,24,24,24,24,24
1929,23,23,23,23,23
1930,24,24,24,24,24
1931,23,23,23,23,23
1932,23,23,23,23,23
1935,24,24,24,24,24
1936,23,23,23,23,23
1940,23,23,23,23,23
1943,23,23,23,23,23
1944,24,24,24,24,24
1945,24,24,24,24,24
1946,23,23,23,23,23
1947,23,23,23,23,23
1948,23,23,23,23,23
1949,23,23,23,23,23
1950,23,23,23,23,23
1951,24,24,24,24,24
1952,24,24,24,24,24
1953,23,23,23,23,23
1956,23,23,23,23,23
1957,24,24,24,24,24
1959,23,23,23,23,23
1965,24,24,24,24,24
1966,23,23,23,23,23
1967,23,23,23,23,23
1968,23,23,23,23,23
1969,23,23,23,23,23
1971,23,23,23,23,23
1973,24,24,24,24,24
1974,23,23,23,23,23
1975,24,24,24,24,24
1977,24,24,24,24,24
1980,24,24,24,24,24
1981,23,23,23,23,23
1982,24,24,24,24,24
1983,24,24,24,24,24
1984,24,24,24,24,24
1987,24,24,24,24,24
1992,23,23,23,23,23
1993,23,23,23,23,23
1994,23,23,23,23,23
1995,24,24,24,24,24
1996,23,23,23,23,23
1997,23,23,23,23,23
1999,24,24,24,24,24
2000,24,24,24,24,24
2001,23,23,23,23,23
2002,23,23,23,23,23
2003,23,23,23,23,23
2004,24,24,24,24,24
2005,24,24,24,24,24
2006,23,23,23,23,23
2007,24,24,24,24,24
2008,23,23,23,23,23
2009,23,23,23,23,23
2010,24,24,24,24,24
2011,23,23,23,23,23
2012,23,23,23,23,23
2013,24,24,24,24,24
2014,23,23,23,23,23
2015,24,24,24,24,24
2016,23,23,23,23,23
2017,24,24,24,24,24
2018,23,23,23,23,23
2019,24,24,24,24,24
2020,23,23,23,23,23
2021,23,23,23,23,23
2022,23,23,23,23,23
2023,24,24,24,24,24
2026,24,24,24,24,24
2027,24,24,24,24,24
2028,24,24,24,24,24
2029,23,23,23,23,23
2030,23,23,23,23,23
2031,23,23,23,23,23
2032,24,24,24,24,24
2033,23,23,23,23,23
2034,24,24,24,24,24
2035,23,23,23,23,23
2036,24,24,24,24,24
2037,24,24,24,24,24
2038,23,23,23,23,23
2039,23,23,23,23,23
2040,23,23,23,23,23
2041,24,24,24,24,24
2042,24,24,24,24,24
2043,24,24,24,24,24
2045,23,23,23,23,23
2046,23,23,23,23,23
2047,23,23,23,23,23
2052,23,23,23,23,23
2053,24,24,24,24,24
2056,24,24,24,24,24
2057,24,24,24,24,24
2058,23,23,23,23,23
2059,23,23,23,23,23
2060,23,23,23,23,23
2061,24,24,24,24,24
2062,24,24,24,24,24
2063,23,23,23,23,23
2068,24,24,24,24,24
2069,24,24,24,24,24
2070,24,24,24,24,24
2071,24,24,24,24,24
2072,24,24,24,24,24
2073,23,23,23,23,23
2074,24,24,24,24,24
2075,24,24,24,24,24
2076,24,24,24,24,24
2077,23,23,23,23,23
2078,24,24,24,24,24
2079,23,23,23,23,23
2080,23,23,23,23,23
2081,24,24,24,24,24
2088,24,24,24,24,24
2089,24,24,24,24,24
2090,24,24,24,24,24
2092,23,23,23,23,23
2093,24,24,24,24,24
2094,24,24,24,24,24
2095,24,24,24,24,24
2096,23,23,23,23,23
2097,23,23,23,23,23
2098,23,23,23,23,23
2099,24,24,24,24,24
2100,23,23,23,23,23
2106,23,23,23,23,23
2107,24,24,24,24,24
2108,24,24,24,24,24
2109,23,23,23,23,23
2110,24,24,24,24,24
2111,24,24,24,24,24
2112,24,24,24,24,24
2113,23,23,23,23,23
2114,23,23,23,23,23
2115,23,23,23,23,23
2116,23,23,23,23,23
2117,23,23,23,23,23
2134,23,23,23,23,23
2135,23,23,23,23,23
2137,24,24,24,24,24
2138,23,23,23,23,23
2139,24,24,24,24,24
2140,23,23,23,23,23
2141,24,24,24,24,24
2142,23,23,23,23,23
2143,23,23,23,23,23
2144,24,24,24,24,24
2147,24,24,24,24,24
2148,24,24,24,24,24
2150,24,24,24,24,24
2151,24,24,24,24,24
2152,24,24,24,24,24
2153,24,24,24,24,24
2154,24,24,24,24,24
2155,24,24,24,24,24
2156,24,24,24,24,24
2157,24,24,24,24,24
2160,23,23,23,23,23
2161,24,24,24,24,24
2162,23,23,23,23,23
2165,24,24,24,24,24
2167,24,24,24,24,24
2172,24,24,24,24,24
2173,24,24,24,24,24
2174,23,23,23,23,23
2176,23,23,23,23,23
2177,23,23,23,23,23
2180,23,23,23,23,23
2181,24,24,24,24,24
2182,23,23,23,23,23
2183,24,24,24,24,24
2184,23,23,23,23,23
2188,24,24,24,24,24
2189,24,24,24,24,24
2193,24,24,24,24,24
2194,24,24,24,24,24
2195,24,24,24,24,24
2196,24,24,24,24,24
2197,23,23,23,23,23
2198,23,23,23,23,23
2199,23,23,23,23,23
2200,23,23,23,23,23
2201,23,23,23,23,23
2202,23,23,23,23,23
2203,23,23,23,23,23
2205,24,24,24,24,24
2206,24,24,24,24,24
2207,23,23,23,23,23
2216,23,23,23,23,23
2217,24,24,24,24,24
2221,24,24,24,24,24
2222,24,24,24,24,24
2223,23,23,23,23,23
2224,23,23,23,23,23
2225,23,23,23,23,23
2226,23,23,23,23,23
2227,24,24,24,24,24
2228,23,23,23,23,23
2229,24,24,24,24,24
2230,23,23,23,23,23
2231,23,23,23,23,23
2232,24,24,24,24,24
2233,23,23,23,23,23
2234,24,24,24,24,24
2235,24,24,24,24,24
2236,23,23,23,23,23
2237,24,24,24,24,24
2238,23,23,23,23,23
2239,23,23,23,23,23
2240,23,23,23,23,23
2241,24,24,24,24,24
2242,23,23,23,23,23
2243,23,23,23,23,23
2245,24,24,24,24,24
2248,23,23,23,23,23
2249,24,24,24,24,24
2250,24,24,24,24,24
2251,24,24,24,24,24
2252,24,24,24,24,24
2253,24,24,24,24,24
2254,24,24,24,24,24
2255,23,23,23,23,23
2256,24,24,24,24,24
2257,23,23,23,23,23
2258,23,23,23,23,23
2259,24,24,24,24,24
2267,23,23,23,23,23
2269,24,24,24,24,24
2270,23,23,23,23,23
2271,23,23,23,23,23
2272,23,23,23,23,23
2273,24,24,24,24,24
2274,23,23,23,23,23
2275,24,24,24,24,24
2276,24,24,24,24,24
2277,24,24,24,24,24
2278,23,23,23,23,23
2279,24,24,24,24,24
2280,24,24,24,24,24
2281,23,23,23,23,23
2283,23,23,23,23,23
2284,24,24,24,24,24
2285,24,24,24,24,24
2287,24,24,24,24,24
2293,24,24,24,24,24
2294,23,23,23,23,23
2296,24,24,24,24,24
2297,23,23,23,23,23
2298,23,23,23,23,23
2299,24,24,24,24,24
2300,24,24,24,24,24
2301,24,24,24,24,24
2302,24,24,24,24,24
2303,24,24,24,24,24
2304,23,23,23,23,23
2305,24,24,24,24,24
2307,23,23,23,23,23
2308,23,23,23,23,23
2309,24,24,24,24,24
2310,24,24,24,24,24
2311,23,23,23,23,23
2312,23,23,23,23,23
2313,23,23,23,23,23
2314,23,23,23,23,23
2315,23,23,23,23,23
2316,24,24,24,24,24
2317,23,23,23,23,23
2318,23,23,23,23,23
2319,23,23,23,23,23
2321,24,24,24,24,24
2324,23,23,23,23,23
2326,23,23,23,23,23
2329,24,24,24,24,24
2330,24,24,24,24,24
2331,24,24,24,24,24
2332,23,23,23,23,23
2333,23,23,23,23,23
2334,23,23,23,23,23
2335,23,23,23,23,23
2336,24,24,24,24,24
2337,23,23,23,23,23
2338,24,24,24,24,24
2339,23,23,23,23,23
2340,23,23,23,23,23
2341,23,23,23,23,23
2342,24,24,24,24,24
2343,23,23,23,23,23
2344,24,24,24,24,24
2346,24,24,24,24,24
2347,24,24,24,24,24
2348,24,24,24,24,24
2349,24,24,24,24,24
2352,24,24,24,24,24
2353,23,23,23,23,23
2354,24,24,24,24,24
2355,24,24,24,24,24
2356,24,24,24,24,24
2357,24,24,24,24,24
2358,24,24,24,24,24
2359,23,23,23,23,23
2360,24,24,24,24,24
2361,23,23,23,23,23
2362,23,23,23,23,23
2363,24,24,24,24,24
2374,23,23,23,23,23
2375,23,23,23,23,23
2377,23,23,23,23,23
2378,23,23,23,23,23
2379,23,23,23,23,23
2380,23,23,23,23,23
2381,24,24,24,24,24
2382,24,24,24,24,24
2383,24,24,24,24,24
2384,23,23,23,23,23
2385,23,23,23,23,23
2386,24,24,24,24,24
2387,23,23,23,23,23
2388,23,23,23,23,23
2389,23,23,23,23,23
2390,23,23,23,23,23
2391,24,24,24,24,24
2392,24,24,24,24,24
2393,24,24,24,24,24
2394,23,23,23,23,23
2395,24,24,24,24,24
2396,23,23,23,23,23
2398,23,23,23,23,23
2403,24,24,24,24,24
2405,23,23,23,23,23
2406,24,24,24,24,24
2407,23,23,23,23,23
2408,24,24,24,24,24
2409,23,23,23,23,23
2410,24,24,24,24,24
2411,24,24,24,24,24
2412,24,24,24,24,24
2413,24,24,24,24,24
2414,23,23,23,23,23
2415,23,23,23,23,23
2416,24,24,24,24,24
2417,23,23,23,23,23
2418,24,24,24,24,24
2419,24,24,24,24,24
2420,23,23,23,23,23
2421,24,24,24,24,24
2422,23,23,23,23,23
2423,23,23,23,23,23
2424,24,24,24,24,24
2425,23,23,23,23,23
2426,24,24,24,24,24
2427,23,23,23,23,23
2428,24,24,24,24,24
2429,24,24,24,24,24
2430,23,23,23,23,23
2431,24,24,24,24,24
2432,24,24,24,24,24
2433,23,23,23,23,23
2437,23,23,23,23,23
2442,24,24,24,24,24
2443,23,23,23,23,23
2445,24,24,24,24,24
2446,23,23,23,23,23
2447,24,24,24,24,24
2448,24,24,24,24,24
2449,24,24,24,24,24
2450,23,23,23,23,23
2451,24,24,24,24,24
2452,23,23,23,23,23
2453,23,23,23,23,23
2454,23,23,23,23,23
2456,24,24,24,24,24
2457,24,24,24,24,24
2458,24,24,24,24,24
2459,24,24,24,24,24
2460,24,24,24,24,24
2461,24,24,24,24,24
2462,23,23,23,23,23
2463,24,24,24,24,24
2464,23,23,23,23,23
2465,23,23,23,23,23
2467,24,24,24,24,24
2468,23,23,23,23,23
2469,24,24,24,24,24
2470,23,23,23,23,23
2472,24,24,24,24,24
2474,23,23,23,23,23
2475,23,23,23,23,23
2476,24,24,24,24,24
2477,23,23,23,23,23
2478,24,24,24,24,24
2479,24,24,24,24,24
2482,23,23,23,23,23
2483,24,24,24,24,24
2484,24,24,24,24,24
2486,23,23,23,23,23
2487,24,24,24,24,24
2488,23,23,23,23,23
2489,23,23,23,23,23
2490,23,23,23,23,23
2492,23,23,23,23,23
2493,23,23,23,23,23
2496,23,23,23,23,23
2497,23,23,23,23,23
2499,23,23,23,23,23
2500,24,24,24,24,24
2501,23,23,23,23,23
2504,23,23,23,23,23
2505,24,24,24,24,24
2506,24,24,24,24,24
2507,24,24,24,24,24
2508,23,23,23,23,23
2509,23,23,23,23,23
2510,24,24,24,24,24
2511,24,24,24,24,24
2514,24,24,24,24,24
2519,24,24,24,24,24
2521,23,23,23,23,23
2524,23,23,23,23,23
2525,23,23,23,23,23
2526,24,24,24,24,24
2527,24,24,24,24,24
2531,23,23,23,23,23
2534,23,23,23,23,23
2536,24,24,24,24,24
2537,24,24,24,24,24
2538,23,23,23,23,23
2539,24,24,24,24,24
2545,23,23,23,23,23
2546,23,23,23,23,23
2547,24,24,24,24,24
2548,23,23,23,23,23
2551,23,23,23,23,23
2552,23,23,23,23,23
2554,24,24,24,24,24
2555,23,23,23,23,23
2556,23,23,23,23,23
2557,23,23,23,23,23
2558,24,24,24,24,24
2559,24,24,24,24,24
2561,24,24,24,24,24
2562,23,23,23,23,23
2563,23,23,23,23,23
2564,23,23,23,23,23
2565,23,23,23,23,23
2566,23,23,23,23,23
2567,23,23,23,23,23
2568,23,23,23,23,23
2569,23,23,23,23,23
2570,24,24,24,24,24
2571,23,23,23,23,23
2573,24,24,24,24,24
2574,24,24,24,24,24
2575,24,24,24,24,24
2576,24,24,24,24,24
2577,23,23,23,23,23
2578,24,24,24,24,24
2579,24,24,24,24,24
2580,23,23,23,23,23
2581,24,24,24,24,24
2582,24,24,24,24,24
2583,24,24,24,24,24
2584,24,24,24,24,24
2585,24,24,24,24,24
2586,24,24,24,24,24
2588,23,23,23,23,23
2589,24,24,24,24,24
2591,24,24,24,24,24
2592,23,23,23,23,23
2593,24,24,24,24,24
2594,24,24,24,24,24
2596,23,23,23,23,23
2597,23,23,23,23,23
2598,24,24,24,24,24
2599,24,24,24,24,24
2600,23,23,23,23,23
2601,24,24,24,24,24
2602,23,23,23,23,23
2603,23,23,23,23,23
2607,23,23,23,23,23
2608,23,23,23,23,23
2609,23,23,23,23,23
2610,24,24,24,24,24
2611,23,23,23,23,23
2612,23,23,23,23,23
2614,24,24,24,24,24
2615,24,24,24,24,24
2616,23,23,23,23,23
2617,23,23,23,23,23
2619,23,23,23,23,23
2620,23,23,23,23,23
2621,24,24,24,24,24
2622,23,23,23,23,23
2624,24,24,24,24,24
2626,24,24,24,24,24
2628,24,24,24,24,24
2629,24,24,24,24,24
2630,24,24,24,24,24
2631,23,23,23,23,23
2633,24,24,24,24,24
2634,23,23,23,23,23
2635,24,24,24,24,24
2636,23,23,23,23,23
2637,24,24,24,24,24
2638,23,23,23,23,23
2639,23,23,23,23,23
2640,23,23,23,23,23
2641,23,23,23,23,23
2642,23,23,23,23,23
2643,24,24,24,24,24
2644,24,24,24,24,24
2645,24,24,24,24,24
2646,24,24,24,24,24
2647,23,23,23,23,23
2648,24,24,24,24,24
2649,23,23,23,23,23
2650,23,23,23,23,23
2651,23,23,23,23,23
2652,24,24,24,24,24
2653,23,23,23,23,23
2654,24,24,24,24,24
2655,23,23,23,23,23
2656,23,23,23,23,23
2658,24,24,24,24,24
2659,24,24,24,24,24
2660,23,23,23,23,23
2661,24,24,24,24,24
2662,24,24,24,24,24
2663,23,23,23,23,23
2664,24,24,24,24,24
2665,23,23,23,23,23
2667,23,23,23,23,23
2668,23,23,23,23,23
2669,24,24,24,24,24
2670,23,23,23,23,23
2671,23,23,23,23,23
2675,24,24,24,24,24
2676,24,24,24,24,24
2677,23,23,23,23,23
2684,23,23,23,23,23
2688,24,24,24,24,24
2690,23,23,23,23,23
2691,23,23,23,23,23
2694,23,23,23,23,23
2695,23,23,23,23,23
2696,24,24,24,24,24
2697,23,23,23,23,23
2699,23,23,23,23,23
2700,23,23,23,23,23
2701,23,23,23,23,23
2702,23,23,23,23,23
2703,24,24,24,24,24
2704,24,24,24,24,24
2705,24,24,24,24,24
2708,24,24,24,24,24
2709,23,23,23,23,23
2710,23,23,23,23,23
2712,24,24,24,24,24
2713,24,24,24,24,24
2715,24,24,24,24,24
2717,23,23,23,23,23
2718,24,24,24,24,24
2719,23,23,23,23,23
2721,23,23,23,23,23
2724,24,24,24,24,24
2725,23,23,23,23,23
2730,24,24,24,24,24
2731,24,24,24,24,24
2733,24,24,24,24,24
2737,24,24,24,24,24
2744,24,24,24,24,24
2745,24,24,24,24,24
2747,24,24,24,24,24
2749,23,23,23,23,23
2752,24,24,24,24,24
2753,24,24,24,24,24
2759,24,24,24,24,24
2763,23,23,23,23,23
2780,23,23,23,23,23
2781,24,24,24,24,24
2782,24,24,24,24,24
2783,24,24,24,24,24
2784,24,24,24,24,24
2785,23,23,23,23,23
2786,23,23,23,23,23
2788,23,23,23,23,23
2791,23,23,23,23,23
2792,23,23,23,23,23
2795,23,23,23,23,23
2796,23,23,23,23,23
2797,23,23,23,23,23
2798,23,23,23,23,23
2799,23,23,23,23,23
2800,24,24,24,24,24
2801,24,24,24,24,24
2804,23,23,23,23,23
2806,23,23,23,23,23
2808,24,24,24,24,24
2812,24,24,24,24,24
2814,23,23,23,23,23
2815,24,24,24,24,24
2816,24,24,24,24,24
2817,24,24,24,24,24
2818,24,24,24,24,24
2821,24,24,24,24,24
2822,24,24,24,24,24
2828,24,24,24,24,24
2830,24,24,24,24,24
2832,24,24,24,24,24
2836,24,24,24,24,24
2839,24,24,24,24,24
2840,24,24,24,24,24
2841,24,24,24,24,24
2842,23,23,23,23,23
2843,23,23,23,23,23
2844,23,23,23,23,23
2845,23,23,23,23,23
2848,23,23,23,23,23
2849,24,24,24,24,24
2850,23,23,23,23,23
2851,24,24,24,24,24
2853,23,23,23,23,23
2854,24,24,24,24,24
2856,23,23,23,23,23
2857,23,23,23,23,23
2858,24,24,24,24,24
2859,23,23,23,23,23
2860,23,23,23,23,23
2861,23,23,23,23,23
2862,24,24,24,24,24
2863,23,23,23,23,23
2864,23,23,23,23,23
2865,23,23,23,23,23
2866,24,24,24,24,24
2867,24,24,24,24,24
2868,23,23,23,23,23
2869,24,24,24,24,24
2872,23,23,23,23,23
2873,23,23,23,23,23
2875,24,24,24,24,24
2878,24,24,24,24,24
2881,23,23,23,23,23
2882,23,23,23,23,23
2885,23,23,23,23,23
2887,24,24,24,24,24
2888,24,24,24,24,24
2891,24,24,24,24,24
2894,24,24,24,24,24
2895,23,23,23,23,23
2896,23,23,23,23,23
2897,23,23,23,23,23
2903,24,24,24,24,24
2909,23,23,23,23,23
2911,24,24,24,24,24
2912,24,24,24,24,24
2913,23,23,23,23,23
2915,24,24,24,24,24
2916,23,23,23,23,23
2917,24,24,24,24,24
2918,23,23,23,23,23
2919,24,24,24,24,24
2922,24,24,24,24,24
2924,24,24,24,24,24
2925,23,23,23,23,23
2926,23,23,23,23,23
2927,24,24,24,24,24
2930,24,24,24,24,24
2931,24,24,24,24,24
2932,23,23,23,23,23
2933,24,24,24,24,24
2934,24,24,24,24,24
2935,24,24,24,24,24
2939,23,23,23,23,23
2941,23,23,23,23,23
2942,23,23,23,23,23
2945,23,23,23,23,23
2946,23,23,23,23,23
2947,24,24,24,24,24
2951,24,24,24,24,24
2952,24,24,24,24,24
2953,24,24,24,24,24
2954,24,24,24,24,24
2955,24,24,24,24,24
2956,24,24,24,24,24
2957,24,24,24,24,24
2958,24,24,24,24,24
2962,23,23,23,23,23
2964,23,23,23,23,23
2965,24,24,24,24,24
2966,23,23,23,23,23
2967,24,24,24,24,24
2968,23,23,23,23,23
2969,23,23,23,23,23
2970,24,24,24,24,24
2975,23,23,23,23,23
2980,24,24,24,24,24
2981,23,23,23,23,23
2983,24,24,24,24,24
2984,23,23,23,23,23
2985,24,24,24,24,24
2986,24,24,24,24,24
2989,23,23,23,23,23
2990,23,23,23,23,23
2991,23,23,23,23,23
2992,23,23,23,23,23
2993,23,23,23,23,23
2996,23,23,23,23,23
2998,24,24,24,24,24
3000,24,24,24,24,24
3001,23,23,23,23,23
3003,24,24,24,24,24
3004,23,23,23,23,23
3005,23,23,23,23,23
3006,23,23,23,23,23
3007,23,23,23,23,23
3008,24,24,24,24,24
3012,23,23,23,23,23
3015,23,23,23,23,23
3016,24,24,24,24,24
3017,23,23,23,23,23
3018,24,24,24,24,24
3019,23,23,23,23,23
3020,23,23,23,23,23
3022,23,23,23,23,23
3023,23,23,23,23,23
3024,23,23,23,23,23
3026,23,23,23,23,23
3028,23,23,23,23,23
3029,23,23,23,23,23
3030,24,24,24,24,24
3031,24,24,24,24,24
3032,24,24,24,24,24
3033,23,23,23,23,23
3034,23,23,23,23,23
3055,23,23,23,23,23
3065,24,24,24,24,24
3070,23,23,23,23,23
3074,23,23,23,23,23
3088,24,24,24,24,24
3089,24,24,24,24,24
3092,23,23,23,23,23
3099,24,24,24,24,24
3101,23,23,23,23,23
3102,23,23,23,23,23
3103,23,23,23,23,23
3104,24,24,24,24,24
3105,23,23,23,23,23
3106,24,24,24,24,24
3107,23,23,23,23,23
3108,23,23,23,23,23
3109,23,23,23,23,23
3111,23,23,23,23,23
3116,24,24,24,24,24
3118,23,23,23,23,23
3119,23,23,23,23,23
3122,24,24,24,24,24
3123,24,24,24,24,24
3127,23,23,23,23,23
3128,23,23,23,23,23
3129,24,24,24,24,24
3130,23,23,23,23,23
3131,24,24,24,24,24
3132,24,24,24,24,24
3133,24,24,24,24,24
3135,24,24,24,24,24
3136,24,24,24,24,24
3137,24,24,24,24,24
3138,24,24,24,24,24
3139,23,23,23,23,23
3140,23,23,23,23,23
3141,23,23,23,23,23
3142,24,24,24,24,24
3144,23,23,23,23,23
3145,23,23,23,23,23
3146,23,23,23,23,23
3147,23,23,23,23,23
3148,24,24,24,24,24
3149,23,23,23,23,23
3152,23,23,23,23,23
3153,23,23,23,23,23
3154,24,24,24,24,24
3155,23,23,23,23,23
3156,24,24,24,24,24
3157,24,24,24,24,24
3158,23,23,23,23,23
3159,24,24,24,24,24
3160,23,23,23,23,23
