   885     1689      3      3      2
   885     1691      3     11      3
   886     1689      3      3      1
   886     1691      3     11      2
   887     9999      0     11      1
   888     9999      0      0      1
   889     9999      0      0      1
   890     1736      5      0      1
   890     1697      3     11      2
   891      942      4    112      1
   892     9999      0      0      1
   893     1736      5      0      1
   893     1697      3     11      2
   894     1736      5      0      1
   894     1697      3     11      2
   895     1736      5      0      1
   895     1697      3     11      2
   896     1736      5      0      1
   896     1697      3     11      2
   897     1697      3     11      1
   898     1736      5      0      1
   898     1697      3     11      2
   899     1736      5      0      1
   899     1697      3     11      2
   900     1736      5      0      1
   900     1697      3     11      2
   901     1736      5      0      1
   901     1697      3     11      2
   902     1736      5      0      1
   902     1697      3     11      2
   903     1736      5      0      1
   903     1697      3     11      2
   904     1736      5      0      1
   904     1697      3     11      2
   905     1736      5      0      1
   905     1697      3     11      2
   906     1736      5      0      1
   906     1697      3     11      2
   907     1736      5      0      1
   907     1697      3     11      2
   908     1736      5      0      1
   908     1697      3     11      2
   909     1736      5      0      1
   910     1736      5      0      1
   911     9999      0      0      1
   912     9999      0      0      1
   913     9999      0      0      1
   914     9999      0      0      1
   915     9999      0      0      1
   916     9999      0      0      1
   917     1736      5      0      1
   917     1697      3     11      2
   918     1736      5      0      1
   918     1697      3     11      2
   919     1736      5      0      1
   919     1697      3     11      2
   920     1736      5      0      1
   920     1697      3     11      2
   921     1736      5      0      1
   921     1697      3     11      2
   922     1736      5      0      1
   922     1697      3     11      2
   923     1736      5      0      1
   923     1697      3     11      2
